cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.104676,	18.1089,	2.582,	1.25611,	2.37264,	0.523378,	0.593161,	1.08165,	0.139567,	0.174459,	0.488486,	1.291,	1.15143,	0.279135,	0.976971,	0.976971,	1.57013,	0.314027,	0.209351,	0.348918,	0.174459,	0.314027,	0.0697837,	0.453594,	0.139567,	0.76762,	0.523378,	1.43057,	0.872296,	1.04676,	0.174459,	0.209351,	0.697837,	7.64131,	0.174459,	0.348918,	0.837404,	0.558269,	0.418702,	1.291,	0.558269,	0.453594,	0.0697837,	0.348918,	0.558269,	0.244243,	0.104676,	0.628053,	2.19819,	0.314027,	0,	0.907188,	0.558269,	0.907188,	0.523378,	1.04676,	0.104676,	0.523378,	0.279135,	0.38381,	0.348918,	3.10537,	0.104676,	0.488486,	0.0697837,	1.7097,	0.0697837,	1.15143,	0.523378,	0.837404,	0.732729,	1.32589,	0.0348918,	0.593161,	3.34962,	0.453594,	0.593161,	0,	6.03629,	0.453594,	1.46546,	1.04676,	0.104676,	0.209351,	3.27983,	1.46546,	1.57013,	0.0697837,	1.57013,	0.279135,	0.104676,	0.0348918,	0.593161,	0.0348918,	0.209351,	0.976971,	0.0348918,	0.662945,	0.0697837,	0.837404,	
HCPEpiC,	0.034188,	14.8034,	3.62393,	1.23077,	2.73504,	0.478632,	0.581197,	0.581197,	0.034188,	0.136752,	0.683761,	1.74359,	1.19658,	0.273504,	1.09402,	0.854701,	1.40171,	0.307692,	0.512821,	0.307692,	0.376068,	0.307692,	0,	0.512821,	0.17094,	0.820513,	0.376068,	1.50427,	0.34188,	1.36752,	0.136752,	0.136752,	0.34188,	8.71795,	0.239316,	0.205128,	0.478632,	0.273504,	0.717949,	1.4359,	0.615385,	0.547009,	0,	0.581197,	0.307692,	0.0683761,	0.136752,	0.512821,	2.01709,	0.444444,	0,	0.786325,	0.512821,	1.33333,	0.444444,	1.05983,	0.136752,	0.376068,	0.205128,	0.239316,	0.478632,	2.94017,	0.102564,	0.205128,	0,	1.50427,	0.17094,	1.40171,	0.683761,	0.615385,	0.957265,	1.29915,	0,	0.34188,	3.4188,	0.512821,	0.273504,	0.034188,	6.25641,	0.581197,	1.74359,	1.02564,	0.17094,	0.478632,	3.4188,	1.74359,	0.991453,	0.478632,	1.60684,	0.273504,	0.102564,	0.0683761,	0.376068,	0.0683761,	0.205128,	1.19658,	0.034188,	1.09402,	0.102564,	1.64103,	
HEEpiC,	0.100604,	16.7337,	3.99061,	1.07311,	2.7163,	0.36888,	0.435949,	0.603622,	0.100604,	0.134138,	0.36888,	1.20724,	2.34742,	0.234742,	0.905433,	0.871898,	1.07311,	0.36888,	0.36888,	0.771294,	0.201207,	0.301811,	0.100604,	1.03957,	0.0335345,	0.637156,	0.234742,	1.40845,	0.871898,	1.10664,	0.134138,	0.335345,	0.301811,	6.77398,	0.234742,	0.335345,	0.838364,	1.20724,	0.435949,	1.8444,	0.301811,	0.335345,	0.134138,	0.234742,	0.201207,	0.0335345,	0.134138,	0.402414,	2.8169,	0.268276,	0.0670691,	0.704225,	0.100604,	0.871898,	0.301811,	0.905433,	0.134138,	0.301811,	0.167673,	0.268276,	0.804829,	3.18578,	0.0670691,	0.435949,	0.0335345,	1.47552,	0.0670691,	2.11268,	0.301811,	0.435949,	0.771294,	1.60966,	0.0335345,	0.972502,	3.15225,	0.335345,	0.670691,	0.0335345,	6.5057,	0.469484,	1.57612,	1.03957,	0.0335345,	0.36888,	2.85044,	1.47552,	1.50905,	0.100604,	1.50905,	0.301811,	0.0335345,	0.0670691,	0.637156,	0.100604,	0.268276,	0.637156,	0.134138,	0.301811,	0.134138,	1.60966,	
HFF,	0.233801,	15.8985,	3.60721,	1.77021,	1.67001,	0.534402,	0.901804,	0.367401,	0.1002,	0.200401,	0.601202,	1.1022,	2.90581,	0.334001,	1.23581,	0.868403,	1.26921,	0.400802,	0.801603,	0.467602,	0.300601,	0.267201,	0.0668003,	1.0688,	0.434202,	0.567802,	0.467602,	0.968604,	0.901804,	1.80361,	0.1002,	0.300601,	0.567802,	4.60922,	0.534402,	0.334001,	0.935204,	0.734803,	0.434202,	1.77021,	0.701403,	0.400802,	0.1002,	0.634603,	0.701403,	0.133601,	0.1002,	0.634603,	2.47161,	0.567802,	0.200401,	0.734803,	0.734803,	1.2024,	0.501002,	1.0688,	0.267201,	0.901804,	0.467602,	0.334001,	0.701403,	2.90581,	0.133601,	0.901804,	0,	0.734803,	0.0668003,	1.77021,	0.400802,	0.668003,	0.534402,	1.30261,	0.1002,	0.868403,	2.10421,	0.367401,	0.668003,	0,	3.54041,	0.668003,	1.33601,	1.26921,	0.167001,	0.434202,	3.27321,	1.43621,	1.43621,	0.267201,	1.1022,	0.634603,	0.1002,	0.1002,	1.1022,	0.133601,	0.233801,	0.901804,	0.1002,	0.768203,	0.233801,	1.23581,	
HIPEpiC,	0.066072,	14.635,	4.03039,	1.25537,	2.08127,	0.429468,	0.49554,	0.726792,	0,	0.132144,	0.363396,	1.6518,	1.94912,	0.132144,	1.02412,	0.759828,	1.58573,	0.297324,	0.396432,	0.429468,	0.231252,	0.429468,	0.033036,	0.49554,	0.099108,	0.858936,	0.561612,	1.68484,	0.693756,	1.09019,	0.16518,	0.429468,	0.462504,	7.53221,	0.264288,	0.49554,	0.594648,	0.693756,	0.429468,	1.2884,	0.66072,	0.429468,	0.033036,	0.264288,	0.264288,	0.16518,	0.231252,	0.627684,	2.44466,	0.33036,	0.066072,	0.528576,	0.297324,	0.891972,	0.528576,	1.35448,	0.363396,	0.49554,	0.363396,	0.33036,	0.891972,	2.87413,	0.132144,	0.198216,	0.033036,	1.38751,	0.132144,	1.68484,	0.49554,	0.759828,	1.05715,	1.58573,	0,	0.726792,	3.63396,	0.33036,	0.33036,	0,	6.57417,	0.627684,	1.91609,	0.99108,	0.231252,	0.726792,	3.63396,	1.02412,	0.99108,	0.132144,	1.48662,	0.231252,	0.033036,	0.099108,	0.462504,	0.099108,	0.099108,	0.627684,	0.099108,	0.759828,	0,	1.25537,	
HMF,	0.0340136,	15.2041,	4.04762,	1.29252,	2.61905,	0.476191,	0.408163,	0.85034,	0.0340136,	0.0680272,	0.476191,	1.90476,	1.53061,	0.170068,	1.39456,	0.816326,	1.39456,	0.37415,	0.340136,	0.578231,	0.170068,	0.272109,	0.0680272,	0.476191,	0.170068,	0.612245,	0.238095,	1.66667,	0.578231,	1.08844,	0.0680272,	0.170068,	0.714286,	7.82313,	0.170068,	0.714286,	0.510204,	0.680272,	0.748299,	1.59864,	0.816326,	0.714286,	0.0340136,	0.340136,	0.306122,	0.170068,	0.102041,	0.37415,	2.07483,	0.170068,	0.0340136,	0.816326,	0.306122,	1.02041,	0.37415,	1.32653,	0.102041,	0.612245,	0.37415,	0.170068,	0.646259,	3.02721,	0.102041,	0.306122,	0,	1.4966,	0.102041,	1.4966,	0.612245,	0.646259,	1.02041,	1.12245,	0.0680272,	0.646259,	3.57143,	0.340136,	0.510204,	0.0340136,	6.73469,	0.37415,	1.05442,	0.986395,	0.37415,	0.442177,	2.55102,	1.87075,	1.02041,	0.238095,	1.76871,	0.272109,	0.102041,	0.102041,	0.238095,	0.136054,	0.102041,	1.05442,	0.102041,	0.714286,	0.102041,	1.12245,	
HMVEC-dBl-Ad,	0.145985,	18.6496,	3.57664,	1.31387,	2.66423,	0.40146,	0.766423,	0.510949,	0.0729927,	0.0729927,	0.364964,	1.49635,	1.38686,	0.364964,	1.20438,	1.24088,	0.912409,	0.437956,	0.40146,	0.474453,	0.364964,	0.291971,	0.145985,	1.20438,	0.0729927,	1.09489,	0.364964,	1.16788,	0.40146,	0.437956,	0.218978,	0.255474,	0.437956,	6.89781,	0.218978,	0.510949,	0.620438,	1.35036,	0.620438,	1.45985,	0.985402,	0.364964,	0.0364963,	0.40146,	0.255474,	0.145985,	0.182482,	0.474453,	2.48175,	0.218978,	0.0364963,	0.766423,	0.182482,	1.38686,	0.437956,	1.09489,	0.182482,	0.40146,	0.218978,	0.182482,	0.474453,	2.08029,	0.0364963,	0.328467,	0.0364963,	1.27737,	0.145985,	1.16788,	0.839416,	0.620438,	0.875912,	1.9708,	0.0729927,	0.40146,	2.48175,	0.40146,	0.437956,	0,	6.27737,	0.328467,	1.49635,	1.05839,	0.218978,	0.437956,	2.59124,	1.42336,	1.13139,	0.145985,	1.35036,	0.328467,	0.109489,	0.109489,	0.364964,	0.109489,	0.218978,	0.839416,	0.109489,	0.912409,	0.218978,	1.53285,	
HPAF,	0.205973,	15.9629,	3.36423,	1.16718,	2.09406,	0.30896,	0.823893,	0.652249,	0.0343289,	0.0686577,	0.274631,	1.5448,	1.51047,	0.205973,	0.92688,	0.755235,	1.57913,	0.137315,	0.514933,	0.30896,	0.411946,	0.171644,	0,	0.892551,	0.205973,	0.995537,	0.274631,	1.27017,	0.720906,	0.961208,	0.171644,	0.137315,	0.274631,	7.79265,	0.274631,	0.411946,	0.583591,	0.583591,	0.411946,	1.33883,	0.720906,	0.61792,	0.0686577,	0.343289,	0.377618,	0.137315,	0.0343289,	0.274631,	2.50601,	0.30896,	0.0343289,	0.789564,	0.480604,	1.02987,	0.446275,	1.44181,	0.0686577,	0.961208,	0.205973,	0.240302,	0.549262,	2.33436,	0.137315,	0.205973,	0.0686577,	1.23584,	0.0343289,	1.23584,	0.789564,	0.61792,	1.09852,	1.44181,	0,	0.514933,	3.8105,	0.30896,	0.411946,	0.0343289,	7.07175,	0.549262,	1.5448,	0.823893,	0,	0.446275,	3.60453,	1.71644,	1.02987,	0.171644,	1.40748,	0.411946,	0,	0.0686577,	0.377618,	0.102987,	0.137315,	1.23584,	0.137315,	0.720906,	0.240302,	1.95675,	
HPdLF,	0.0343997,	16.0991,	3.47437,	0.756794,	2.27038,	0.481596,	0.619195,	0.550396,	0.0687994,	0.0343997,	0.412797,	1.30719,	1.71999,	0.240798,	0.963192,	0.997592,	0.997592,	0.343997,	0.171999,	0.481596,	0.275198,	0.378397,	0.137599,	0.447196,	0.0343997,	0.722394,	0.447196,	1.54799,	0.584795,	1.44479,	0.206398,	0.309598,	0.481596,	8.01514,	0.412797,	0.309598,	0.722394,	0.653595,	0.584795,	1.75439,	0.481596,	0.343997,	0.137599,	0.206398,	0.240798,	0.275198,	0.137599,	0.309598,	2.37358,	0.378397,	0.0343997,	0.515996,	0.378397,	0.756794,	0.309598,	1.27279,	0.240798,	0.515996,	0.275198,	0.309598,	0.343997,	2.54558,	0.103199,	0.412797,	0,	1.71999,	0.0687994,	1.47919,	0.722394,	0.722394,	0.997592,	1.58239,	0,	0.481596,	3.23357,	0.481596,	0.619195,	0,	6.74235,	0.825593,	1.47919,	0.584795,	0.240798,	0.550396,	3.47437,	1.58239,	1.34159,	0.275198,	1.41039,	0.447196,	0,	0.0687994,	0.309598,	0.0687994,	0.137599,	0.928793,	0.0343997,	1.13519,	0.0343997,	1.82319,	
HepG2,	0.0869187,	24.1199,	1.73837,	0.564972,	1.3907,	1.21686,	0.260756,	0.738809,	0.260756,	0,	0.217297,	2.73794,	1.47762,	0.564972,	0.260756,	3.04216,	0.608431,	0.260756,	0.478053,	0.391134,	1.30378,	0.69535,	0.130378,	0.738809,	0.0434594,	0.0869187,	0.825728,	0.347675,	0.173837,	0.130378,	0.956106,	1.608,	0.217297,	1.56454,	0.434594,	0.608431,	2.21643,	3.99826,	0.391134,	1.608,	0.0869187,	1.30378,	0.738809,	0.217297,	0.173837,	0.130378,	0.130378,	0.0869187,	1.65146,	0.173837,	0.173837,	0.217297,	0.173837,	1.91221,	0.651891,	0.391134,	0,	0.69535,	0,	1.21686,	0.130378,	0.608431,	1.30378,	1.08648,	0.347675,	0.391134,	0,	1.608,	4.82399,	0.0869187,	0.564972,	2.60756,	0.0869187,	0.173837,	2.7814,	0.608431,	2.65102,	0.0869187,	1.82529,	0.0434594,	0.478053,	0.260756,	0,	0.260756,	0.304216,	2.91178,	1.91221,	0.0434594,	0.304216,	0.260756,	0,	0.0869187,	0,	0.478053,	0,	0,	0.260756,	0.0434594,	0.391134,	1.56454,	
