HCM,	0.147059,	22.5882,	2.02941,	2.02941,	2,	0.588235,	0.147059,	0.823529,	0.264706,	0.117647,	0.352941,	1.26471,	0.5,	1.52941,	0.205882,	0.529412,	1.82353,	0.264706,	0.352941,	0.911765,	1.64706,	0.852941,	0.264706,	1.47059,	0.176471,	0.558824,	1,	0.264706,	0.235294,	0.0882353,	0.558824,	2.05882,	0.147059,	1.20588,	0.970588,	0.264706,	0.735294,	2.14706,	0.852941,	2.14706,	1.29412,	0.441177,	0.382353,	1.88235,	0.0294118,	0.0882353,	0.264706,	0.117647,	1.20588,	0.882353,	0.176471,	0.235294,	0.176471,	1.52941,	2.17647,	1.47059,	0.0882353,	0.176471,	0.0588235,	0.794118,	0.147059,	3.52941,	0.294118,	0.235294,	0.0882353,	0.382353,	0.0882353,	1.82353,	2.5,	0.0588235,	0.323529,	1.97059,	0.147059,	0.617647,	2.5,	0.617647,	1.79412,	0.205882,	2.41176,	0.323529,	1.35294,	0.294118,	0.0294118,	0.176471,	0.764706,	0.823529,	2,	0.117647,	0.470588,	0.264706,	0,	0.0294118,	0.264706,	0.235294,	0.441177,	0,	0.0882353,	0.705882,	1.14706,	1.14706,	
HCPEpiC,	0.087822,	23.9461,	2.07845,	1.78571,	2.01991,	0.556206,	0.087822,	0.702576,	0.117096,	0.058548,	0.351288,	1.40515,	0.468384,	1.31733,	0.322014,	0.380562,	1.87354,	0.234192,	0.497658,	0.673302,	1.87354,	0.936768,	0.175644,	1.25878,	0.204918,	0.409836,	1.40515,	0.29274,	0.204918,	0.029274,	0.58548,	2.57611,	0.234192,	1.14169,	0.936768,	0.263466,	0.644028,	1.78571,	0.673302,	2.01991,	1.40515,	0.351288,	0.322014,	2.137,	0.058548,	0.175644,	0.409836,	0.14637,	1.28806,	0.966042,	0.175644,	0.234192,	0.29274,	1.61007,	2.07845,	1.02459,	0.058548,	0.234192,	0.117096,	0.702576,	0.322014,	3.92272,	0.263466,	0.380562,	0.058548,	0.351288,	0.087822,	1.40515,	2.8103,	0,	0.322014,	1.81499,	0.14637,	0.497658,	2.34192,	0.995316,	1.69789,	0.263466,	2.04918,	0.322014,	1.14169,	0.351288,	0.175644,	0.117096,	0.73185,	0.673302,	1.72717,	0.234192,	0.234192,	0.029274,	0.117096,	0.029274,	0.175644,	0.234192,	0.43911,	0,	0.058548,	0.848946,	1.20023,	1.02459,	
HEEpiC,	0,	23.7536,	2.5788,	2.17765,	2.06304,	0.401146,	0.25788,	0.630372,	0.17192,	0,	0.315186,	1.40401,	0.716332,	1.23209,	0.429799,	0.802292,	1.83381,	0.17192,	0.34384,	0.659026,	1.83381,	0.830946,	0.200573,	2.03438,	0.114613,	0.401146,	0.888252,	0.487106,	0.372493,	0.0573066,	0.744986,	2.12034,	0.114613,	1.51862,	0.830946,	0.17192,	0.716332,	1.63324,	0.630372,	1.97708,	1.48997,	0.544413,	0.487106,	1.3467,	0.114613,	0.143266,	0.229226,	0.114613,	1.3467,	0.659026,	0.286533,	0.114613,	0.143266,	1.89112,	1.97708,	0.974212,	0.114613,	0.25788,	0.0573066,	0.544413,	0.401146,	3.78224,	0.25788,	0.17192,	0.0859599,	0.200573,	0.0286533,	2.12034,	2.34957,	0.0859599,	0.34384,	1.97708,	0.0286533,	0.888252,	2.77937,	0.401146,	1.69054,	0.114613,	2.26361,	0.34384,	1.37536,	0.34384,	0.114613,	0.0859599,	0.659026,	0.859599,	1.48997,	0.17192,	0.401146,	0.286533,	0.0286533,	0.200573,	0.229226,	0.25788,	0.315186,	0.0286533,	0.143266,	0.659026,	0.601719,	0.974212,	
HFF,	0.252596,	20.769,	1.9085,	1.79624,	1.79624,	0.954252,	0.308729,	0.67359,	0.280662,	0.112265,	0.22453,	1.20685,	0.870053,	1.57171,	0.954252,	0.813921,	1.37525,	0.392927,	0.589391,	0.841987,	1.31911,	1.09458,	0.252596,	1.9085,	0.308729,	0.505192,	0.954252,	0.44906,	0.280662,	0.0561325,	0.617457,	2.0769,	0.196464,	1.93657,	0.870053,	0.477126,	0.67359,	1.43138,	0.477126,	1.09458,	1.37525,	0.926186,	0.561325,	1.54364,	0.112265,	0.112265,	0.589391,	0.168397,	1.31911,	1.29105,	0.168397,	0.196464,	0.589391,	1.96464,	2.4137,	1.59978,	0.392927,	0.280662,	0.0561325,	0.617457,	0.336795,	2.69436,	0.44906,	0.589391,	0.252596,	0.420994,	0.140331,	1.54364,	1.85237,	0.140331,	0.252596,	1.85237,	0.505192,	0.729722,	2.30143,	0.505192,	2.44176,	0.280662,	1.40331,	0.22453,	1.15072,	0.252596,	0.0561325,	0.22453,	1.15072,	0.813921,	1.48751,	0.280662,	0.477126,	0.280662,	0.0280662,	0.0841987,	0.645523,	0.308729,	0.392927,	0,	0.168397,	0.701656,	0.813921,	0.813921,	
HIPEpiC,	0,	23.2558,	2.0987,	1.92853,	1.87181,	0.709019,	0.226886,	0.822462,	0.340329,	0.0283607,	0.283607,	1.02099,	0.425411,	0.850823,	0.39705,	0.850823,	1.64492,	0.255247,	0.567215,	0.907544,	1.75837,	0.822462,	0.311968,	1.24787,	0.198525,	0.39705,	1.38968,	0.340329,	0.283607,	0.141804,	0.567215,	2.60919,	0.141804,	1.61656,	0.794101,	0.198525,	0.737379,	1.95689,	0.879183,	2.63755,	1.38968,	0.623936,	0.311968,	2.12706,	0.0567215,	0.141804,	0.538854,	0.0850822,	1.19115,	1.4464,	0.198525,	0.36869,	0.170164,	1.98525,	2.07033,	0.907544,	0.0283607,	0.226886,	0.0567215,	0.482133,	0.311968,	3.37493,	0.36869,	0.198525,	0.0850822,	0.311968,	0.141804,	2.15542,	2.66591,	0.198525,	0.425411,	1.78673,	0.226886,	0.652297,	2.0987,	0.425411,	1.5882,	0.198525,	1.55984,	0.283607,	1.24787,	0.198525,	0.0567215,	0.0567215,	0.879183,	0.538854,	2.04197,	0.113443,	0.482133,	0.170164,	0.0567215,	0.113443,	0.198525,	0.226886,	0.226886,	0,	0.0850822,	0.850823,	0.510493,	0.964266,	
HMF,	0.0583942,	22.3942,	2.54015,	1.81022,	1.9854,	0.70073,	0.291971,	1.05109,	0.350365,	0.0291971,	0.20438,	1.37226,	0.467153,	1.05109,	0.262774,	0.729927,	1.54745,	0.116788,	0.437956,	0.729927,	1.92701,	1.0219,	0.233577,	2.07299,	0.0875912,	0.437956,	1.34307,	0.613139,	0.379562,	0.0875912,	0.262774,	2.30657,	0.20438,	1.31387,	1.0219,	0.145985,	0.49635,	2.10219,	0.729927,	1.89781,	1.31387,	0.350365,	0.437956,	2.18978,	0,	0.0291971,	0.20438,	0.0291971,	1.10949,	0.934307,	0.233577,	0.145985,	0.175182,	1.34307,	2.33577,	1.08029,	0.175182,	0.379562,	0.0291971,	0.554745,	0.262774,	3.15328,	0.437956,	0.350365,	0.0875912,	0.379562,	0.0291971,	1.81022,	2.77372,	0,	0.145985,	2.07299,	0.175182,	0.875912,	2.45255,	0.583942,	1.83942,	0.20438,	2.21898,	0.379562,	1.22628,	0.379562,	0.116788,	0.0875912,	0.467153,	0.583942,	1.83942,	0.20438,	0.20438,	0.291971,	0.0583942,	0.0291971,	0.233577,	0.20438,	0.437956,	0.0291971,	0.0583942,	0.846715,	1.08029,	1.51825,	
HMVEC-dBl-Ad,	0.0313972,	23.9246,	1.88383,	1.41287,	2.1978,	0.565149,	0.156986,	0.879121,	0.21978,	0.0627944,	0.408163,	1.91523,	0.973312,	1.35008,	0.345369,	0.816326,	1.94662,	0.125589,	0.502355,	0.659341,	1.97802,	0.816326,	0.376766,	1.75824,	0.188383,	0.282575,	1.1617,	0.470958,	0.470958,	0.125589,	0.470958,	1.88383,	0.125589,	0.847724,	0.596546,	0.125589,	0.627944,	2.2606,	0.596546,	2.66876,	1.35008,	0.43956,	0.408163,	1.82104,	0.0313972,	0,	0.282575,	0.0941915,	1.1303,	0.565149,	0.21978,	0.0941915,	0.156986,	1.75824,	1.35008,	1.00471,	0.21978,	0.21978,	0.0627944,	0.627944,	0.251177,	2.73155,	0.43956,	0.345369,	0.125589,	0.345369,	0,	1.31868,	3.20251,	0.0627944,	0.345369,	2.13501,	0.156986,	0.596546,	2.35479,	0.753532,	1.97802,	0.125589,	2.66876,	0.313972,	1.50706,	0.408163,	0.0941915,	0.125589,	0.565149,	0.690738,	1.66405,	0.188383,	0.251177,	0.188383,	0.125589,	0.156986,	0.376766,	0.188383,	0.376766,	0,	0.0941915,	0.659341,	0.690738,	1.35008,	
HPAF,	0.292056,	24.1822,	2.0736,	2.01519,	2.1028,	0.73014,	0.204439,	0.788551,	0,	0.146028,	0.292056,	1.08061,	0.46729,	1.0222,	0.379673,	0.46729,	2.01519,	0.292056,	0.46729,	0.905374,	1.69393,	0.788551,	0.292056,	1.16822,	0.204439,	0.292056,	1.0222,	0.292056,	0.175234,	0.0584112,	0.584112,	2.21963,	0.175234,	1.46028,	0.788551,	0.233645,	0.496495,	1.95678,	0.613318,	2.27804,	1.0514,	0.613318,	0.350467,	1.78154,	0,	0.0584112,	0.26285,	0.175234,	1.13902,	0.963785,	0.175234,	0.175234,	0.0876168,	2.21963,	1.92757,	1.28505,	0.0292056,	0.116822,	0.0876168,	0.350467,	0.116822,	3.79673,	0.496495,	0.321262,	0.146028,	0.379673,	0.0876168,	2.01519,	2.36565,	0.0292056,	0.292056,	2.13201,	0.292056,	0.525701,	2.39486,	0.379673,	2.04439,	0.146028,	1.98598,	0.350467,	0.934579,	0.642523,	0.0876168,	0.204439,	0.905374,	0.934579,	1.86916,	0.0876168,	0.26285,	0.204439,	0.0292056,	0.116822,	0.350467,	0.26285,	0.26285,	0.0292056,	0.233645,	0.73014,	0.759346,	1.22664,	
HPdLF,	0.0293255,	22.9032,	2.14076,	2.31672,	2.05279,	0.410557,	0.175953,	0.645161,	0.175953,	0,	0.293255,	1.43695,	0.615836,	1.261,	0.26393,	0.762463,	1.78886,	0.0879765,	0.439883,	0.703812,	1.99413,	1.08504,	0.26393,	1.6129,	0.293255,	0.439883,	0.703812,	0.351906,	0.293255,	0.0879765,	0.498534,	1.73021,	0.146628,	1.6129,	1.08504,	0.0879765,	0.703812,	1.93548,	0.762463,	2.14076,	1.43695,	0.58651,	0.293255,	1.64223,	0.0293255,	0.117302,	0.410557,	0.0879765,	1.23167,	1.23167,	0.234604,	0.175953,	0.175953,	1.6129,	2.22874,	1.20235,	0.058651,	0.234604,	0.058651,	0.498534,	0.381232,	3.28446,	0.469208,	0.205279,	0.058651,	0.205279,	0.058651,	1.73021,	2.17009,	0.146628,	0.351906,	1.81818,	0.205279,	0.909091,	2.43402,	0.234604,	2.60997,	0.234604,	1.55425,	0.439883,	1.43695,	0.293255,	0.058651,	0.146628,	0.821114,	0.879765,	1.3783,	0.117302,	0.293255,	0.205279,	0.058651,	0.058651,	0.293255,	0.351906,	0.322581,	0,	0.058651,	1.08504,	1.05572,	1.70088,	
HepG2,	0.185874,	33.3086,	0.929368,	1.63569,	3.15985,	0.557621,	0.260223,	0.446097,	0.111524,	0.0743494,	0.223048,	3.90335,	3.0855,	0.371747,	0.63197,	0.63197,	0.520446,	0.185874,	0.148699,	0.408922,	0.408922,	0.483271,	0.371747,	1.04089,	0.0743494,	0.111524,	0.334572,	0.148699,	0.185874,	0.594796,	0.185874,	0.780669,	0.408922,	1.37546,	0.483271,	0.855019,	0.557621,	1.33829,	0.334572,	1.26394,	0.743494,	0.408922,	0.0743494,	0.260223,	0,	0.148699,	0.111524,	0.148699,	0.743494,	0.669145,	0.111524,	0.111524,	0.743494,	4.72119,	1.11524,	1.78439,	0.334572,	0.148699,	0.0371747,	1.71004,	0.371747,	0.63197,	0.0743494,	0.483271,	0.0743494,	0.408922,	0.0371747,	1.82156,	2.34201,	0.148699,	0.334572,	1.67286,	0,	0.185874,	3.15985,	0.185874,	2.37918,	0.0743494,	1.93309,	0.0743494,	0.446097,	0.260223,	0,	0.557621,	1.30112,	0.817844,	0.892193,	0.0371747,	0.594796,	0.148699,	0.0371747,	0,	0.297398,	0.594796,	0,	0.223048,	0.148699,	0.148699,	0.111524,	0.743494,	
NHDF-neo,	0.113572,	22.8847,	1.95911,	2.0159,	2.0159,	0.624645,	0.312323,	0.738217,	0.141965,	0.0567859,	0.255537,	1.73197,	0.624645,	1.07893,	0.48268,	0.851789,	1.73197,	0.312323,	0.624645,	0.709824,	1.78876,	1.13572,	0.227144,	1.53322,	0.141965,	0.369108,	0.880182,	0.227144,	0.198751,	0.0851789,	0.653038,	2.78251,	0.312323,	1.44804,	1.13572,	0.340715,	0.76661,	1.73197,	0.993753,	2.44179,	1.24929,	0.681431,	0.397501,	1.95911,	0.0567859,	0.0567859,	0.425894,	0,	0.993753,	0.965361,	0.170358,	0.0567859,	0.198751,	1.6184,	2.86769,	1.33447,	0.113572,	0.227144,	0.0567859,	0.511073,	0.340715,	3.88984,	0.28393,	0.369108,	0.0567859,	0.28393,	0.113572,	2.04429,	2.21465,	0.028393,	0.340715,	2.12947,	0.198751,	0.851789,	1.81715,	0.369108,	1.87394,	0.141965,	1.41965,	0.340715,	1.33447,	0.198751,	0.113572,	0.227144,	0.908575,	0.908575,	1.33447,	0.113572,	0.227144,	0.141965,	0,	0.028393,	0.198751,	0.198751,	0.255537,	0,	0.0567859,	0.681431,	0.454287,	1.10733,	
