cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.172216,	13.7773,	0.803674,	1.32032,	1.0333,	0.832377,	0.258324,	0.373134,	0.200918,	0.143513,	0.172216,	3.73134,	5.4535,	0.229621,	1.00459,	1.52124,	1.66475,	0,	0.114811,	0.172216,	0.54535,	0.918484,	1.1194,	0.54535,	0.0287026,	0.143513,	0.832377,	0.0861079,	1.92308,	0.889782,	0.315729,	1.54994,	1.89437,	1.69346,	0.200918,	0.315729,	2.41102,	0.688863,	1.062,	3.2721,	0.258324,	0.746269,	0.315729,	0.0287026,	0.0287026,	0.315729,	0,	0.0861079,	1.43513,	0.143513,	0,	0.0287026,	0.43054,	2.38232,	0.688863,	0.43054,	0.229621,	2.64064,	0.344432,	1.98048,	0.717566,	1.29162,	0.631458,	0.717566,	0.258324,	0.172216,	0.0861079,	2.64064,	1.43513,	0.0861079,	1.46383,	0.947187,	0.0861079,	0.459242,	1.66475,	0.114811,	3.93226,	0.0287026,	5.56831,	0.0574053,	0.774971,	0.459242,	0.0287026,	2.55453,	0.746269,	1.75086,	1.0333,	0,	0.861079,	0.746269,	0.0861079,	0.143513,	0.0861079,	0.172216,	0.0287026,	0.172216,	0.717566,	0.172216,	0.315729,	0.861079,	
HCPEpiC,	0.1693,	13.0926,	0.733634,	1.63657,	1.12867,	1.26975,	0.282167,	0.620767,	0.225734,	0.0846501,	0.0846501,	3.80925,	6.06659,	0.225734,	1.29797,	1.80587,	1.3544,	0.0282167,	0.0564334,	0.141084,	0.395034,	0.733634,	1.07223,	0.366817,	0,	0.225734,	1.07223,	0.0564334,	2.0316,	1.24153,	0.395034,	1.32619,	2.3702,	2.08804,	0.0282167,	0.395034,	2.5395,	0.536117,	1.15688,	4.06321,	0.25395,	0.790068,	0.564334,	0.0564334,	0.112867,	0.451467,	0.0282167,	0.0846501,	1.26975,	0.0282167,	0,	0,	0.25395,	2.59594,	0.395034,	0.423251,	0.310384,	2.68059,	0.648984,	1.60835,	0.451467,	1.26975,	0.959368,	0.761851,	0.0846501,	0.366817,	0,	2.25734,	1.24153,	0.0282167,	1.21332,	0.959368,	0,	0.451467,	1.46727,	0.310384,	3.13205,	0.0564334,	5.75621,	0.0564334,	0.507901,	0.25395,	0,	2.31377,	0.761851,	1.66479,	0.648984,	0.0282167,	0.846501,	0.761851,	0,	0.225734,	0.225734,	0.0564334,	0,	0.1693,	0.395034,	0.225734,	0.507901,	0.818284,	
HEEpiC,	0.0545405,	13.3079,	0.872648,	1.7453,	1.19989,	1.03627,	0.299973,	0.545405,	0.272702,	0.136351,	0.190892,	3.73602,	5.53586,	0.0545405,	1.14535,	1.36351,	0.872648,	0.0272702,	0.109081,	0.245432,	0.354513,	0.790837,	1.19989,	0.518135,	0.109081,	0.109081,	0.845378,	0.190892,	2.15435,	1.009,	0.463594,	1.63621,	2.26343,	2.09981,	0.109081,	0.518135,	2.72702,	0.845378,	0.845378,	3.51786,	0.436324,	1.009,	0.627216,	0.0818107,	0.0272702,	0.463594,	0.0545405,	0.136351,	1.60894,	0.190892,	0,	0.0272702,	0.381783,	2.34524,	0.354513,	0.409054,	0.354513,	2.26343,	0.327243,	1.25443,	0.627216,	1.17262,	0.736297,	0.572675,	0.163621,	0.190892,	0.0545405,	2.72702,	1.90892,	0.163621,	1.7453,	0.899918,	0.0545405,	0.409054,	1.5544,	0.163621,	3.19062,	0.0545405,	5.20862,	0.0545405,	0.709026,	0.463594,	0,	2.67248,	0.627216,	1.77257,	1.009,	0,	0.736297,	0.599945,	0.0272702,	0.109081,	0.245432,	0.218162,	0,	0.163621,	0.490864,	0.163621,	0.381783,	0.545405,	
HFF,	0.465753,	13.0411,	1.20548,	1.47945,	1.50685,	1.15068,	0.273973,	0.520548,	0.30137,	0.109589,	0.164384,	3.89041,	5.0137,	0.30137,	1.12329,	0.876712,	1.45205,	0.0273973,	0.246575,	0.136986,	0.465753,	0.630137,	1.09589,	0.712329,	0.109589,	0.0273973,	0.657534,	0.136986,	1.36986,	1.56164,	0.739726,	2.38356,	2.05479,	1.72603,	0.136986,	0.575342,	1.39726,	1.09589,	1.0411,	3.17808,	0.383562,	0.821918,	0.273973,	0.164384,	0.136986,	0.30137,	0.0273973,	0.109589,	1.78082,	0.30137,	0,	0.0273973,	0.410959,	1.86301,	0.684932,	0.657534,	0.520548,	1.31507,	0.60274,	1.61644,	0.60274,	1.45205,	1.0137,	1.15068,	0.438356,	0.493151,	0.136986,	2.73973,	2.16438,	0.164384,	0.876712,	1.12329,	0.191781,	0.630137,	1.42466,	0.246575,	3.9726,	0.0547945,	3.31507,	0.109589,	0.520548,	0.328767,	0,	2.35616,	0.493151,	1.28767,	0.876712,	0.0821918,	0.958904,	0.575342,	0.0273973,	0.136986,	0.246575,	0.246575,	0.109589,	0.410959,	1.06849,	0.191781,	0.575342,	0.821918,	
HIPEpiC,	0.0273823,	12.322,	0.794085,	1.75246,	1.31435,	1.12267,	0.328587,	0.438116,	0.383352,	0.109529,	0.0821468,	3.45016,	4.70975,	0.219058,	1.01314,	1.67032,	1.31435,	0,	0.24644,	0.164294,	0.191676,	0.84885,	1.25958,	0.492881,	0,	0.0821468,	0.84885,	0.164294,	2.38226,	1.06791,	0.355969,	1.50602,	1.80723,	2.02629,	0.0547645,	0.492881,	2.32749,	0.547645,	1.25958,	3.8609,	0.465498,	0.84885,	0.465498,	0.109529,	0.0821468,	0.355969,	0.0273823,	0.0821468,	1.3965,	0.109529,	0.0273823,	0,	0.492881,	1.86199,	0.684556,	0.629792,	0.301205,	3.17634,	0.520263,	1.64294,	0.520263,	1.20482,	0.876232,	0.739321,	0.164294,	0.24644,	0,	2.21796,	1.97152,	0.0821468,	1.47864,	1.01314,	0.0547645,	0.383352,	1.58817,	0.219058,	2.84775,	0,	6.21577,	0.109529,	0.903614,	0.465498,	0.0273823,	2.10843,	0.547645,	2.27273,	1.06791,	0.0547645,	0.492881,	0.520263,	0.0821468,	0.191676,	0.0547645,	0.191676,	0.0273823,	0.301205,	0.794085,	0.301205,	0.465498,	0.876232,	
HMF,	0.0847218,	15.1652,	1.0449,	1.92036,	1.49675,	1.21435,	0.254166,	0.706015,	0.197684,	0.141203,	0.0564812,	3.98193,	4.82914,	0.197684,	1.27083,	1.6662,	1.10138,	0,	0.112962,	0.141203,	0.48009,	0.9037,	0.960181,	0.367128,	0.0282406,	0.0564812,	0.93194,	0.0282406,	1.6662,	0.706015,	0.536572,	0.960181,	2.8523,	2.5699,	0.112962,	0.254166,	1.89212,	0.734256,	0.875459,	2.48517,	0.367128,	1.01666,	0.564812,	0.0564812,	0.0847218,	0.310647,	0.0564812,	0.141203,	1.58147,	0.0564812,	0.0282406,	0.0564812,	0.367128,	2.9935,	0.536572,	0.367128,	0.310647,	2.73934,	0.225925,	1.9486,	0.225925,	1.46851,	0.649534,	0.734256,	0.225925,	0.45185,	0.0282406,	2.11805,	1.41203,	0.0282406,	1.15787,	0.988421,	0.0282406,	0.536572,	1.75092,	0.338887,	2.65462,	0,	5.87405,	0.0564812,	0.677775,	0.423609,	0,	2.8523,	0.593053,	1.92036,	1.07314,	0.0282406,	0.621293,	0.593053,	0.0282406,	0.0564812,	0.0564812,	0.141203,	0.0282406,	0.112962,	0.367128,	0.282406,	0.225925,	0.395369,	
HMVEC-dBl-Ad,	0.305904,	16.9777,	0.948302,	1.5907,	1.52952,	0.856531,	0.305904,	0.550627,	0.428266,	0.122362,	0.0917712,	3.64026,	5.87336,	0.122362,	0.76476,	1.92719,	1.04007,	0,	0.183542,	0.0305904,	0.305904,	0.825941,	0.642398,	0.581218,	0.0305904,	0.0611808,	0.734169,	0.152952,	1.46834,	0.948302,	0.520037,	1.40716,	1.8966,	2.26369,	0.244723,	0.489446,	1.49893,	0.917712,	0.917712,	3.21199,	0.275314,	0.703579,	0.336494,	0.0611808,	0,	0.214133,	0.0305904,	0.0305904,	1.40716,	0.0611808,	0.0611808,	0.0305904,	0.367085,	3.1814,	0.489446,	0.336494,	0.0611808,	2.11074,	0.458856,	1.92719,	0.520037,	1.04007,	0.611808,	0.887121,	0.122362,	0.183542,	0.0305904,	2.11074,	2.11074,	0,	1.13184,	1.43775,	0,	0.520037,	1.8966,	0.183542,	3.05904,	0.0305904,	5.04742,	0.0611808,	0.76476,	0.458856,	0.0611808,	2.26369,	0.367085,	1.95779,	1.04007,	0.0305904,	0.642398,	0.825941,	0.0611808,	0.152952,	0.122362,	0.0917712,	0.0611808,	0.122362,	0.305904,	0.0917712,	0.275314,	0.76476,	
HPAF,	0.19802,	12.9562,	1.04668,	1.66902,	1.2447,	1.10325,	0.226308,	0.707214,	0.367751,	0.113154,	0.169731,	3.22489,	5.09194,	0.254597,	1.30127,	1.86704,	1.35785,	0.0848656,	0.113154,	0.0848656,	0.339463,	0.650636,	1.01839,	0.226308,	0.113154,	0.141443,	0.622348,	0.0848656,	2.31966,	0.848656,	0.339463,	1.27298,	2.23479,	2.29137,	0.169731,	0.452617,	2.43281,	0.707214,	0.933522,	3.36634,	0.594059,	0.735502,	0.565771,	0.0848656,	0.0282885,	0.254597,	0.0282885,	0.19802,	1.35785,	0.169731,	0.0282885,	0.0282885,	0.424328,	2.51768,	0.480905,	0.537482,	0.282885,	2.48939,	0.480905,	1.49929,	0.509194,	1.04668,	0.707214,	0.537482,	0.226308,	0.311174,	0.0282885,	2.37624,	1.44272,	0.0565771,	1.2447,	1.10325,	0.0848656,	0.848656,	1.92362,	0.282885,	3.02687,	0.0565771,	6.11033,	0.0282885,	0.848656,	0.282885,	0,	2.20651,	0.650636,	2.14993,	0.933522,	0.0848656,	0.678925,	0.792079,	0,	0.169731,	0.141443,	0.169731,	0.141443,	0.169731,	0.735502,	0.282885,	0.424328,	0.650636,	
HPdLF,	0,	15.642,	1.05805,	1.62997,	1.48699,	1.20103,	0.14298,	0.714898,	0.200172,	0.114384,	0.14298,	3.34573,	5.17587,	0.14298,	0.943666,	1.74435,	1.51558,	0,	0.171576,	0.0857878,	0.257363,	0.657707,	0.91507,	0.343151,	0,	0.171576,	0.486131,	0.114384,	1.62997,	0.886474,	0.200172,	1.88733,	2.31627,	2.34487,	0.0857878,	0.314555,	2.1447,	0.571919,	0.829282,	3.71747,	0.371747,	0.91507,	0.486131,	0.0857878,	0.0571919,	0.0857878,	0,	0.0571919,	1.71576,	0.200172,	0.0571919,	0,	0.285959,	2.05891,	0.657707,	0.428939,	0.200172,	2.28768,	0.257363,	1.37261,	0.343151,	1.48699,	0.857878,	0.428939,	0.0571919,	0.371747,	0.0571919,	2.54504,	1.54418,	0.0571919,	1.57278,	0.91507,	0.0571919,	0.314555,	1.80154,	0.257363,	3.11696,	0.0285959,	7.17758,	0.0285959,	0.486131,	0.200172,	0.0285959,	2.1447,	0.657707,	1.85874,	0.943666,	0.0285959,	0.886474,	0.600515,	0.0571919,	0.114384,	0.0857878,	0.14298,	0.0285959,	0.171576,	0.428939,	0.257363,	0.486131,	0.457535,	
HepG2,	0.185391,	26.2143,	1.59436,	0.704486,	3.15165,	0.0370782,	0.482017,	0.407861,	0.370782,	0.185391,	0.333704,	2.59548,	2.41009,	0.407861,	0.444939,	1.22358,	0.222469,	0.259548,	1.22358,	0.185391,	0.704486,	1.44605,	0.370782,	1.59436,	0.222469,	0.259548,	0.333704,	0.519095,	0.185391,	0.185391,	0.185391,	1.40897,	0.444939,	1.48313,	0.889878,	1.48313,	0.63033,	5.41342,	0.185391,	0.852799,	0.407861,	0.815721,	0.148313,	0.333704,	0.111235,	0.0741565,	0.222469,	0.185391,	2.85502,	0.296626,	0.259548,	0.148313,	0.444939,	1.92807,	0.704486,	1.92807,	0.222469,	0.296626,	0.0741565,	0.815721,	0.111235,	0.296626,	0.333704,	0.741565,	0.148313,	0.593252,	0.0741565,	0.704486,	3.4112,	0.111235,	0.185391,	2.18762,	0,	0.259548,	3.59659,	0.815721,	2.5584,	0.222469,	1.81683,	0.185391,	0.370782,	0.185391,	0.0370782,	0.333704,	0.148313,	1.26066,	1.92807,	0.0370782,	0.370782,	0.185391,	0,	0.0370782,	0.444939,	0.370782,	0.148313,	0.0370782,	0.0741565,	0.0741565,	0.482017,	1.40897,	
NHDF-neo,	0.222779,	12.225,	1.08605,	1.67084,	1.39237,	1.22529,	0.278474,	0.612643,	0.194932,	0.139237,	0.139237,	3.53662,	4.53913,	0.194932,	1.0582,	1.33668,	1.16959,	0.139237,	0.250627,	0.11139,	0.250627,	0.612643,	1.1139,	0.417711,	0.0556948,	0.0556948,	0.891117,	0.139237,	2.1164,	0.863269,	0.334169,	1.5873,	2.08855,	1.81008,	0.167084,	0.584795,	2.14425,	0.918964,	1.25313,	3.2303,	0.501253,	0.891117,	0.445558,	0.167084,	0.11139,	0.250627,	0.0556948,	0.139237,	1.47591,	0.139237,	0.0556948,	0.0556948,	0.306321,	2.14425,	0.612643,	0.612643,	0.362016,	3.1746,	0.417711,	1.33668,	0.724032,	1.33668,	0.863269,	0.334169,	0.167084,	0.222779,	0.0835422,	2.28349,	1.61515,	0.139237,	1.67084,	1.25313,	0.0835422,	0.222779,	2.1164,	0.306321,	3.36954,	0,	5.48594,	0.139237,	0.75188,	0.529101,	0.0556948,	2.22779,	0.863269,	2.06071,	0.946811,	0,	1.00251,	0.556948,	0.0556948,	0.250627,	0.278474,	0.473406,	0.0556948,	0.222779,	0.417711,	0.250627,	0.334169,	0.835422,	
