HCM,	0,	27.0734,	3.66826,	1.874,	1.07656,	0.279107,	0.0797448,	0.956938,	0.877193,	0,	1.31579,	0.837321,	0.877193,	0.15949,	1.71451,	0.358852,	1.874,	0.358852,	0.518341,	0.877193,	1.43541,	0.558214,	0.358852,	0.0398724,	0.239234,	0.358852,	1.55502,	0.318979,	0.358852,	0,	1.07656,	0.637959,	0.438596,	0.279107,	0.15949,	0.239234,	1.55502,	0.558214,	1.51515,	2.71132,	0.917065,	0.119617,	0.15949,	0.757576,	0.119617,	0.358852,	0.0398724,	0.119617,	0.558214,	0.199362,	0.0398724,	0.0398724,	0.119617,	2.43222,	1.67464,	0.677831,	0.398724,	0.358852,	0.398724,	0.398724,	0.558214,	4.30622,	0.598086,	1.07656,	0.119617,	0.199362,	0.0398724,	2.55183,	0.518341,	0.119617,	0.837321,	1.31579,	0.0797448,	0.0398724,	0.478469,	0.877193,	0.478469,	0.199362,	1.35566,	0.917065,	2.43222,	0.99681,	0,	0.558214,	1.07656,	0.598086,	2.91069,	0.199362,	0.598086,	0.438596,	0,	0.518341,	0.119617,	0.199362,	0.0797448,	0.15949,	1.19617,	0.518341,	0.15949,	1.51515,	
HCPEpiC,	0.0403388,	27.4708,	3.54982,	1.57322,	1.53288,	0.766438,	0.161355,	1.00847,	0.806777,	0.0806777,	1.33118,	0.766438,	1.16983,	0.0806777,	1.89593,	0.322711,	2.13796,	0.403388,	0.282372,	0.605083,	1.61355,	0.242033,	0.242033,	0.322711,	0.282372,	0.161355,	1.81525,	0.564744,	0.484066,	0.121017,	1.21017,	0.484066,	0.524405,	0.36305,	0.242033,	0.0806777,	1.33118,	0.726099,	1.08915,	2.21864,	1.08915,	0.161355,	0.0806777,	0.806777,	0.121017,	0.443727,	0.0403388,	0.0806777,	0.927793,	0.282372,	0,	0.0403388,	0.0806777,	2.7027,	1.2505,	1.2505,	0.524405,	0.322711,	0.282372,	0.322711,	0.564744,	3.71117,	0.484066,	1.00847,	0.161355,	0.121017,	0,	2.25898,	0.524405,	0.161355,	0.766438,	1.53288,	0.0403388,	0.121017,	0.68576,	0.927793,	0.605083,	0.121017,	1.81525,	1.16983,	1.81525,	0.68576,	0.0403388,	0.564744,	1.04881,	0.484066,	2.7027,	0.121017,	0.968132,	0.242033,	0,	0.121017,	0.0403388,	0.282372,	0.0403388,	0.0806777,	0.726099,	0.484066,	0.201694,	1.65389,	
HEEpiC,	0.119095,	25.4069,	3.05677,	1.78642,	1.54823,	0.873362,	0.0793966,	0.714569,	0.873362,	0.23819,	1.31004,	0.992457,	1.11155,	0.158793,	1.62763,	0.317586,	1.50854,	0.595474,	0.516078,	0.555776,	1.15125,	0.357285,	0.198491,	0.158793,	0.158793,	0.119095,	1.70703,	0.23819,	0.277888,	0.0793966,	0.992457,	0.793966,	0.47638,	0.913061,	0.317586,	0.23819,	1.70703,	0.674871,	1.07185,	2.3025,	1.34974,	0.198491,	0.317586,	0.674871,	0.198491,	0.47638,	0.158793,	0.198491,	0.595474,	0.23819,	0.0793966,	0.119095,	0.198491,	3.01707,	1.46884,	0.833664,	0.277888,	0.23819,	0.396983,	0.277888,	0.436681,	4.28742,	0.555776,	1.38944,	0.158793,	0.396983,	0,	2.62009,	0.317586,	0.0793966,	1.03216,	1.38944,	0.0396983,	0.119095,	0.833664,	0.913061,	0.595474,	0.0396983,	1.98491,	0.992457,	2.18341,	0.833664,	0,	0.714569,	1.31004,	0.635173,	2.81858,	0,	0.436681,	0.198491,	0,	0.396983,	0.198491,	0.23819,	0.0793966,	0.0793966,	0.952759,	0.47638,	0.0396983,	1.58793,	
HFF,	0.237248,	21.3128,	4.23092,	1.30486,	1.58165,	0.395413,	0.0790826,	0.869909,	0.90945,	0.237248,	1.26532,	0.395413,	1.3444,	0.197707,	1.97707,	0.395413,	1.50257,	0.711744,	0.711744,	0.948992,	1.46303,	0.316331,	0.237248,	0.237248,	0.316331,	0.197707,	1.8189,	0.474496,	0.90945,	0.0790826,	1.1467,	0.632661,	0.474496,	0.395413,	0.434955,	0.276789,	1.06762,	0.790826,	1.62119,	2.45156,	1.54211,	0.118624,	0.276789,	0.90945,	0.158165,	0.751285,	0.0395413,	0.118624,	1.22578,	0.316331,	0,	0.158165,	0.395413,	2.88652,	1.54211,	0.948992,	0.395413,	0.237248,	1.10716,	0.276789,	0.59312,	3.47964,	0.751285,	1.58165,	0.316331,	0.158165,	0.0395413,	2.09569,	0.316331,	0.197707,	0.751285,	0.869909,	0,	0.0395413,	0.711744,	1.06762,	0.869909,	0.316331,	1.18624,	0.790826,	1.58165,	0.751285,	0.0395413,	0.514037,	1.66074,	0.355872,	3.36101,	0.355872,	1.06762,	0.59312,	0,	0.395413,	0.316331,	0.0395413,	0.0790826,	0.237248,	1.3444,	0.59312,	0.0790826,	1.1467,	
HIPEpiC,	0.199203,	25.8167,	3.54582,	1.23506,	1.11554,	0.517928,	0.0398406,	1.11554,	0.438247,	0.199203,	1.2749,	0.517928,	0.916335,	0.478088,	1.59363,	0.398406,	2.03187,	0.199203,	0.717131,	0.63745,	1.43426,	0.398406,	0.239044,	0.278884,	0.318725,	0.358566,	1.87251,	0.199203,	0.398406,	0.159363,	0.876494,	0.677291,	0.478088,	0.756972,	0.438247,	0.0796813,	2.3506,	0.717131,	1.31474,	2.03187,	0.717131,	0.278884,	0.199203,	0.677291,	0.0398406,	0.438247,	0.119522,	0.159363,	0.876494,	0.318725,	0.0796813,	0.0796813,	0.278884,	2.39044,	1.51394,	1.19522,	0.358566,	0.239044,	0.398406,	0.517928,	0.796813,	3.70518,	0.438247,	0.796813,	0.119522,	0.199203,	0.0796813,	2.03187,	0.876494,	0.159363,	1.19522,	1.71315,	0,	0.159363,	0.756972,	1.03586,	0.677291,	0.119522,	2.07171,	0.756972,	2.15139,	0.717131,	0,	0.63745,	1.23506,	1.03586,	2.15139,	0.159363,	0.517928,	0.239044,	0.0398406,	0.358566,	0.358566,	0.0796813,	0.0796813,	0.159363,	1.0757,	0.318725,	0.159363,	1.59363,	
HMF,	0.122399,	28.8862,	3.34557,	1.50959,	1.26479,	0.652795,	0.122399,	0.734394,	0.530396,	0.163199,	1.01999,	0.693594,	0.815993,	0.244798,	1.46879,	0.367197,	1.18319,	0.611995,	0.367197,	0.571195,	1.79519,	0.326397,	0.163199,	0.244798,	0.326397,	0.0815993,	1.46879,	0.122399,	0.285598,	0.122399,	1.01999,	0.693594,	0.244798,	0.856793,	0.367197,	0.326397,	0.938393,	0.652795,	0.897593,	2.03998,	1.42799,	0.244798,	0.122399,	0.693594,	0.122399,	0.326397,	0.0815993,	0.0815993,	0.775194,	0.448796,	0.163199,	0.122399,	0.0815993,	2.61118,	1.71359,	1.14239,	0.163199,	0.285598,	0.367197,	0.326397,	0.244798,	4.28397,	0.530396,	0.979192,	0,	0.163199,	0.0407997,	2.97838,	0.734394,	0.244798,	0.938393,	1.50959,	0.0407997,	0.122399,	0.856793,	0.611995,	0.938393,	0.0407997,	1.87679,	0.652795,	2.03998,	0.734394,	0.0407997,	0.326397,	1.87679,	1.10159,	2.28478,	0.0407997,	0.856793,	0.244798,	0,	0.693594,	0.0815993,	0.122399,	0.0407997,	0.0815993,	0.693594,	0.530396,	0.203998,	1.26479,	
HMVEC-dBl-Ad,	0.0807428,	25.6762,	3.14897,	1.57449,	1.09003,	0.8478,	0.201857,	1.17077,	0.645943,	0.2826,	1.53411,	0.767057,	1.00929,	0.0807428,	1.77634,	0.484457,	2.01857,	0.363343,	0.363343,	0.605571,	1.61486,	0.403714,	0.242229,	0.242229,	0.121114,	0.242229,	1.65523,	0.201857,	0.484457,	0.0403714,	0.8478,	1.25151,	0.363343,	0.444086,	0.201857,	0.242229,	1.81671,	0.767057,	1.00929,	2.13969,	1.17077,	0.201857,	0.2826,	0.686314,	0.242229,	0.201857,	0.0807428,	0.201857,	0.8478,	0.322971,	0.161486,	0.121114,	0.201857,	2.66451,	1.413,	0.807428,	0.2826,	0.161486,	0.322971,	0.403714,	0.605571,	3.83528,	0.524828,	0.888171,	0.161486,	0.201857,	0.0403714,	2.38191,	0.686314,	0.242229,	1.413,	1.29189,	0,	0.201857,	0.686314,	0.363343,	0.645943,	0.161486,	2.22043,	1.00929,	2.70488,	1.1304,	0,	0.322971,	1.61486,	0.686314,	2.05894,	0.242229,	0.807428,	0.2826,	0.0807428,	0.322971,	0.0807428,	0.0403714,	0.0403714,	0.201857,	0.968914,	0.322971,	0.161486,	1.53411,	
HPAF,	0,	27.614,	3.14897,	1.53411,	1.33226,	0.363343,	0.201857,	1.04966,	0.686314,	0.121114,	1.17077,	0.726685,	0.928543,	0.242229,	1.61486,	0.484457,	2.01857,	0.444086,	0.322971,	0.686314,	1.6956,	0.484457,	0.363343,	0.403714,	0.2826,	0.322971,	1.413,	0.322971,	0.524828,	0.121114,	0.968914,	0.888171,	0.201857,	0.726685,	0.645943,	0.242229,	1.6956,	0.645943,	1.21114,	2.30117,	0.928543,	0.201857,	0.201857,	0.726685,	0.0403714,	0.363343,	0.161486,	0.121114,	0.888171,	0.0403714,	0.0403714,	0.0403714,	0.2826,	2.42229,	1.49374,	1.17077,	0.2826,	0.201857,	0.484457,	0.201857,	0.403714,	3.51231,	0.363343,	1.17077,	0.0807428,	0.0807428,	0.0403714,	2.18006,	0.605571,	0.0807428,	0.888171,	1.33226,	0.0403714,	0.0807428,	0.686314,	0.444086,	0.686314,	0.0807428,	2.42229,	1.04966,	2.01857,	1.00929,	0.0403714,	0.5652,	1.53411,	0.645943,	2.18006,	0.161486,	0.888171,	0.444086,	0.0403714,	0.444086,	0.121114,	0.0807428,	0.0403714,	0.161486,	0.8478,	0.444086,	0.161486,	1.49374,	
HPF,	0.0809389,	26.548,	3.4399,	1.13314,	1.17361,	0.485633,	0.161878,	1.17361,	0.445164,	0.161878,	1.05221,	0.930797,	1.09268,	0.202347,	1.69972,	0.485633,	2.02347,	0.202347,	0.323756,	0.566572,	1.69972,	0.485633,	0.242817,	0.161878,	0.202347,	0.242817,	1.65925,	0.283286,	0.364225,	0.121408,	0.647511,	0.890328,	0.202347,	0.607042,	0.364225,	0.202347,	1.74019,	1.09268,	1.29502,	1.82113,	1.01174,	0.242817,	0.202347,	0.768919,	0.283286,	0.364225,	0.0809389,	0.161878,	0.930797,	0.566572,	0.0809389,	0.121408,	0.404694,	2.9138,	1.57831,	1.09268,	0.283286,	0.202347,	0.283286,	0.485633,	0.445164,	3.72319,	0.526103,	0.809389,	0.283286,	0.202347,	0.0404694,	2.79239,	0.323756,	0.161878,	1.01174,	1.33549,	0,	0.0404694,	0.72845,	0.647511,	0.72845,	0.0809389,	2.14488,	1.13314,	2.18535,	0.485633,	0.0809389,	0.323756,	1.78066,	0.647511,	2.67098,	0,	0.890328,	0.161878,	0.0404694,	0.121408,	0.121408,	0.121408,	0,	0.161878,	1.01174,	0.485633,	0.161878,	1.61878,	
HPdLF,	0.0828157,	27.2464,	2.85714,	1.28364,	1.5735,	0.538302,	0,	1.15942,	0.745342,	0.0414079,	1.0766,	0.745342,	0.662526,	0.248447,	1.49068,	0.455487,	1.94617,	0.331263,	0.289855,	0.57971,	1.53209,	0.124224,	0.0828157,	0.289855,	0.372671,	0.248447,	1.73913,	0.248447,	0.496894,	0.124224,	0.869565,	0.828157,	0.331263,	0.538302,	0.165631,	0.248447,	1.40787,	0.952381,	1.0352,	2.44306,	1.0352,	0.248447,	0.124224,	0.703934,	0.207039,	0.496894,	0.124224,	0.165631,	0.414079,	0.248447,	0.165631,	0,	0.248447,	2.44306,	1.61491,	1.11801,	0.207039,	0.289855,	0.455487,	0.372671,	0.538302,	4.26501,	0.372671,	0.745342,	0.124224,	0.289855,	0,	2.31884,	0.621118,	0.165631,	0.952381,	1.44928,	0.0828157,	0.124224,	0.952381,	0.496894,	1.15942,	0.165631,	2.1118,	1.0766,	2.15321,	0.57971,	0,	0.621118,	1.15942,	0.869565,	2.89855,	0.124224,	0.745342,	0.248447,	0,	0.414079,	0.165631,	0.248447,	0.124224,	0.0414079,	0.414079,	0.786749,	0.538302,	1.73913,	
HepG2,	0.242522,	25.9903,	2.50606,	3.83994,	1.94018,	1.05093,	0.202102,	0.687146,	0.282943,	0.0808407,	0.282943,	3.55699,	0.767987,	0.848828,	1.01051,	0.282943,	0.848828,	0.485044,	0.606306,	0.808407,	0.808407,	0.323363,	0.404204,	1.73808,	0.121261,	0.687146,	0.363783,	0.525465,	0.0808407,	0.363783,	0.970089,	1.09135,	0.687146,	1.49555,	1.37429,	0.646726,	0.525465,	0.929669,	0.767987,	0.565885,	1.01051,	0.121261,	0.242522,	1.65724,	0.121261,	0.202102,	0.444624,	0.242522,	0.363783,	1.57639,	0.0808407,	0.404204,	0.606306,	4.7696,	2.14228,	1.25303,	0.121261,	0.565885,	0.0808407,	1.45513,	0.0404204,	1.29345,	0.363783,	1.17219,	0.161681,	0.808407,	0.0808407,	1.25303,	0.889248,	0.282943,	0.121261,	1.01051,	0.202102,	1.17219,	1.01051,	0.970089,	0.565885,	0.161681,	0.363783,	0.404204,	0.687146,	0.161681,	0.0808407,	0.606306,	2.10186,	0.485044,	0.646726,	0.0808407,	1.21261,	0.485044,	0.0404204,	0.121261,	0.646726,	0.323363,	0.202102,	0.202102,	0.0404204,	0.0404204,	0.282943,	0.970089,	
NHDF-neo,	0,	27.1084,	3.81526,	1.28514,	1.44578,	0.562249,	0.120482,	1.1245,	0.64257,	0.160643,	1.20482,	0.562249,	1.20482,	0.240964,	1.28514,	0.361446,	1.68675,	0.522088,	0.361446,	0.562249,	1.84739,	0.240964,	0.160643,	0.240964,	0.240964,	0.240964,	1.60643,	0.281125,	0.281125,	0.120482,	1.04418,	0.843373,	0.64257,	0.562249,	0.281125,	0.200803,	1.60643,	0.923695,	0.923695,	2.12851,	0.963855,	0.160643,	0.120482,	0.923695,	0.200803,	0.240964,	0.120482,	0.0803213,	0.963855,	0.361446,	0.120482,	0.160643,	0.120482,	3.05221,	1.40562,	1.04418,	0.441767,	0.321285,	0.401606,	0.200803,	0.441767,	4.01606,	0.401606,	1.08434,	0.281125,	0.200803,	0,	1.56627,	0.562249,	0.160643,	0.843373,	1.44578,	0.0401606,	0.120482,	0.522088,	0.722892,	0.722892,	0.0803213,	1.84739,	0.883534,	1.96787,	0.803213,	0.0401606,	0.321285,	1.80723,	0.803213,	2.85141,	0.0401606,	0.682731,	0.562249,	0,	0.281125,	0.240964,	0.160643,	0.0803213,	0.0803213,	1.04418,	0.64257,	0.200803,	1.36546,	
