cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.0590598,	40.3496,	1.44106,	1.21663,	1.70092,	0.11812,	0.507914,	0.626034,	0.0236239,	0.165367,	0.366171,	0.944956,	0.330735,	0.212615,	1.24026,	0.259863,	0.921332,	0.897708,	0.590598,	0.271675,	0.649657,	1.12214,	0.0590598,	0.236239,	0.106308,	1.0867,	0.637846,	0.236239,	0.283487,	0.224427,	0.767777,	0.165367,	0.0944956,	2.10253,	0.307111,	0.0354359,	0.271675,	0.236239,	0.437042,	0.448854,	3.00024,	0.401606,	0.011812,	1.9726,	0.236239,	0.0472478,	0.129931,	0.212615,	0.377983,	0.826837,	0.0826837,	0.366171,	0.555162,	4.28774,	1.5828,	1.68911,	0.271675,	0.0944956,	0.0472478,	0.236239,	0.200803,	1.68911,	0.177179,	0.295299,	0.011812,	0.826837,	0.0236239,	1.40562,	0.0708717,	0.165367,	0.129931,	2.00803,	0.0354359,	0.566974,	2.26789,	0.803213,	0.188991,	0.141743,	0.330735,	0.696905,	0.566974,	0.153555,	0.106308,	0.555162,	3.22466,	0.342547,	1.42925,	0.188991,	0.815025,	0.342547,	0.0472478,	0.0590598,	0.200803,	0.0590598,	0.649657,	0.129931,	0.0826837,	0.354359,	0.0236239,	0.448854,	
HCPEpiC,	0.0833532,	36.5444,	1.52417,	1.54799,	2.00048,	0.107168,	0.34532,	0.619195,	0.130984,	0.273875,	0.357228,	1.28602,	0.29769,	0.214337,	1.0955,	0.392951,	0.928793,	1.0955,	0.619195,	0.273875,	0.59538,	1.2503,	0.119076,	0.476304,	0.178614,	1.29793,	0.690641,	0.416766,	0.214337,	0.25006,	0.64301,	0.226244,	0.166706,	2.0362,	0.29769,	0.0476304,	0.357228,	0.357228,	0.523934,	0.488211,	2.76256,	0.369135,	0.0952608,	1.92903,	0.178614,	0.166706,	0.214337,	0.29769,	0.607287,	1.22648,	0.166706,	0.428673,	0.619195,	4.35818,	1.70279,	1.71469,	0.285782,	0.107168,	0.0119076,	0.309598,	0.107168,	1.45273,	0.190522,	0.29769,	0.0238152,	0.833532,	0.0714456,	1.36937,	0.0952608,	0.238152,	0.142891,	1.82186,	0.0238152,	0.666825,	2.29817,	0.9407,	0.226244,	0.238152,	0.678733,	0.726363,	0.750179,	0.25006,	0.0357228,	0.381043,	2.94118,	0.535842,	1.26221,	0.202429,	0.964515,	0.34532,	0.0357228,	0.0238152,	0.226244,	0.059538,	0.631103,	0.119076,	0.059538,	0.381043,	0.059538,	0.369135,	
HEEpiC,	0.047009,	37.8305,	1.5748,	1.49254,	1.5513,	0.164532,	0.36432,	0.552356,	0.129275,	0.293807,	0.329063,	1.51604,	0.434834,	0.164532,	1.0342,	0.270302,	1.0342,	0.869667,	0.634622,	0.176284,	0.564109,	0.869667,	0.0352568,	0.317311,	0.129275,	1.0342,	0.47009,	0.36432,	0.270302,	0.246798,	0.62287,	0.199788,	0.0822658,	2.17417,	0.270302,	0.0705136,	0.434834,	0.340816,	0.716888,	0.423081,	2.76178,	0.340816,	0.129275,	1.83335,	0.246798,	0.141027,	0.246798,	0.199788,	0.5171,	0.740393,	0.129275,	0.387825,	0.540604,	4.81843,	1.69233,	1.97438,	0.246798,	0.0940181,	0.0117523,	0.282054,	0.141027,	1.5748,	0.235045,	0.317311,	0,	0.681631,	0.10577,	1.49254,	0.117523,	0.211541,	0.129275,	1.98613,	0.047009,	0.540604,	2.27994,	0.669879,	0.246798,	0.141027,	0.634622,	0.681631,	0.552356,	0.235045,	0.0940181,	0.5171,	3.34939,	0.446586,	1.42202,	0.129275,	0.975438,	0.340816,	0.047009,	0.0705136,	0.246798,	0.0705136,	0.587613,	0.188036,	0.047009,	0.481843,	0.10577,	0.423081,	
HFF,	0.116959,	36.7485,	1.76608,	1.59064,	1.12281,	0.0818713,	0.421053,	0.678363,	0.210526,	0.292398,	0.444444,	0.994152,	0.350877,	0.245614,	1.33333,	0.269006,	1.12281,	1.09942,	0.619883,	0.210526,	0.643275,	1.20468,	0.0818713,	0.374269,	0.140351,	1.18129,	0.760234,	0.280702,	0.269006,	0.25731,	0.725146,	0.222222,	0.152047,	1.92982,	0.385965,	0.0818713,	0.362573,	0.444444,	0.526316,	0.432749,	3.48538,	0.421053,	0.0584795,	2.35088,	0.304094,	0.187135,	0.128655,	0.304094,	0.526316,	0.865497,	0.163743,	0.584795,	0.71345,	3.81287,	1.68421,	1.36842,	0.327485,	0.0467836,	0.0350877,	0.163743,	0.210526,	1.73099,	0.25731,	0.374269,	0.0116959,	0.619883,	0.105263,	1.18129,	0.0935673,	0.25731,	0.0818713,	1.63743,	0.0701754,	0.608187,	1.81287,	0.865497,	0.187135,	0.269006,	0.467836,	0.853801,	0.77193,	0.187135,	0.116959,	0.561404,	3.12281,	0.385965,	1.11111,	0.210526,	0.643275,	0.45614,	0.128655,	0.128655,	0.45614,	0.152047,	0.818713,	0.128655,	0.0350877,	0.783626,	0.0935673,	0.304094,	
HIPEpiC,	0.0236183,	35.4629,	1.34624,	1.72414,	1.66509,	0.153519,	0.460557,	0.578649,	0.129901,	0.42513,	0.389702,	1.14549,	0.401512,	0.200756,	1.33444,	0.212565,	1.20453,	0.980161,	0.696741,	0.271611,	0.803023,	1.00378,	0.129901,	0.366084,	0.165328,	1.07463,	0.625886,	0.413321,	0.236183,	0.188947,	0.70855,	0.307038,	0.0472367,	2.25555,	0.247992,	0.0590458,	0.484176,	0.555031,	0.543222,	0.401512,	3.34199,	0.295229,	0.070855,	2.13746,	0.28342,	0.165328,	0.14171,	0.165328,	0.673122,	1.14549,	0.070855,	0.389702,	0.661313,	4.06235,	2.07841,	1.78318,	0.28342,	0.118092,	0.0590458,	0.354275,	0.200756,	1.42891,	0.212565,	0.307038,	0.0354275,	0.932924,	0.0472367,	1.53519,	0.129901,	0.177137,	0.153519,	2.05479,	0,	0.543222,	2.1965,	0.578649,	0.28342,	0.129901,	0.743977,	0.779405,	0.70855,	0.106282,	0.129901,	0.413321,	3.11762,	0.519603,	1.42891,	0.188947,	0.932924,	0.271611,	0.0590458,	0.0590458,	0.200756,	0.0944733,	0.531412,	0.14171,	0.0354275,	0.389702,	0.0354275,	0.460557,	
HMF,	0.096911,	37.3592,	1.27196,	1.51423,	2.35009,	0.121139,	0.37553,	0.53301,	0.0847971,	0.181708,	0.520896,	1.49001,	0.557238,	0.278619,	1.21139,	0.399758,	1.11448,	0.690491,	0.629921,	0.37553,	0.702604,	0.75106,	0.0726832,	0.37553,	0.0726832,	0.944882,	0.775288,	0.278619,	0.205936,	0.290733,	0.411872,	0.302847,	0.193822,	2.19261,	0.436099,	0.0484555,	0.339188,	0.654149,	0.53301,	0.629921,	2.54391,	0.399758,	0.0605693,	1.51423,	0.169594,	0.096911,	0.0847971,	0.145366,	0.75106,	0.90854,	0.0363416,	0.351302,	0.508783,	4.21563,	1.3931,	1.58692,	0.314961,	0.169594,	0.0121139,	0.327074,	0.205936,	1.32041,	0.302847,	0.327074,	0.0121139,	0.678377,	0,	1.25984,	0.21805,	0.121139,	0.181708,	2.0109,	0.0363416,	0.605694,	2.28952,	0.666263,	0.339188,	0.145366,	0.738946,	0.508783,	0.896426,	0.169594,	0.096911,	0.557238,	3.62205,	0.557238,	1.61114,	0.181708,	1.19927,	0.423985,	0.0363416,	0.0726832,	0.254391,	0.096911,	0.339188,	0.21805,	0.0363416,	0.254391,	0.109025,	0.339188,	
HMVEC-dBl-Ad,	0,	35.5497,	1.57225,	1.47624,	2.05233,	0.288046,	0.432069,	0.552088,	0.144023,	0.264042,	0.456073,	1.2722,	0.396063,	0.288046,	1.2482,	0.396063,	1.29621,	1.15218,	0.696111,	0.324052,	0.888142,	1.05617,	0.0840134,	0.456073,	0.108017,	1.02016,	0.744119,	0.336054,	0.144023,	0.156025,	0.588094,	0.288046,	0.0840134,	2.22036,	0.528085,	0.120019,	0.444071,	0.684109,	0.56409,	0.504081,	2.94047,	0.432069,	0.0120019,	2.04033,	0.228036,	0.0720115,	0.0960154,	0.192031,	0.684109,	1.06817,	0.192031,	0.288046,	0.528085,	4.41671,	1.77628,	1.95631,	0.180029,	0.0960154,	0.0240038,	0.300048,	0.25204,	1.41623,	0.204033,	0.228036,	0.0480077,	0.660106,	0.0480077,	1.2482,	0.240038,	0.108017,	0.204033,	1.69227,	0.0360058,	0.672108,	2.10034,	0.648104,	0.300048,	0.25204,	0.600096,	0.612098,	0.804129,	0.156025,	0.0720115,	0.408065,	2.88046,	0.360058,	1.53625,	0.132021,	1.10418,	0.384061,	0.0480077,	0.0960154,	0.324052,	0.216035,	0.528085,	0.132021,	0.0600096,	0.360058,	0.0240038,	0.408065,	
HPAF,	0.0716675,	37.0999,	1.46918,	1.50502,	1.92308,	0.203058,	0.477783,	0.656952,	0.107501,	0.310559,	0.310559,	1.50502,	0.430005,	0.215002,	1.05112,	0.346393,	1.07501,	0.979455,	0.633063,	0.250836,	0.764453,	0.907788,	0.0597229,	0.537506,	0.107501,	1.03918,	0.585284,	0.203058,	0.179169,	0.191113,	0.537506,	0.28667,	0.0716675,	2.6517,	0.453894,	0.083612,	0.298614,	0.406116,	0.465839,	0.597229,	2.81892,	0.382226,	0.0716675,	2.0903,	0.203058,	0.0955566,	0.0477783,	0.191113,	0.585284,	0.967511,	0.0955566,	0.346393,	0.621118,	3.87004,	1.75585,	1.85141,	0.215002,	0.13139,	0.0716675,	0.238892,	0.215002,	1.29001,	0.250836,	0.167224,	0.0238892,	0.83612,	0.0358337,	1.15862,	0.179169,	0.107501,	0.191113,	2.00669,	0.0477783,	0.621118,	2.18586,	0.645007,	0.310559,	0.119446,	0.537506,	0.776398,	0.716675,	0.143335,	0.13139,	0.394171,	3.4042,	0.561395,	1.50502,	0.167224,	0.979455,	0.370282,	0.0238892,	0.13139,	0.262781,	0.0955566,	0.668896,	0.083612,	0.0955566,	0.370282,	0.0238892,	0.465839,	
HPF,	0.0718305,	36.2385,	1.1852,	1.6521,	2.33449,	0.131689,	0.407039,	0.610559,	0.0718305,	0.251407,	0.371124,	1.26901,	0.347181,	0.323237,	1.24506,	0.371124,	1.04154,	0.75422,	0.562672,	0.251407,	0.646474,	0.909853,	0.095774,	0.454926,	0.107746,	0.849994,	0.790135,	0.27535,	0.27535,	0.299294,	0.598587,	0.263378,	0.095774,	2.40632,	0.407039,	0.047887,	0.407039,	0.466898,	0.419011,	0.574644,	3.01688,	0.335209,	0.0598587,	2.01125,	0.191548,	0.047887,	0.0838022,	0.27535,	0.586616,	0.945768,	0.119717,	0.347181,	0.718305,	4.26194,	1.92745,	2.08308,	0.227463,	0.155633,	0,	0.27535,	0.191548,	1.67604,	0.131689,	0.299294,	0.0359152,	0.742248,	0.0359152,	1.42464,	0.215491,	0.095774,	0.263378,	1.90351,	0.047887,	0.466898,	2.17886,	0.646474,	0.263378,	0.0718305,	0.562672,	0.610559,	0.838022,	0.239435,	0.107746,	0.47887,	3.2204,	0.407039,	1.36478,	0.227463,	1.02957,	0.359152,	0.0359152,	0.0359152,	0.20352,	0.143661,	0.838022,	0.131689,	0.155633,	0.323237,	0,	0.442955,	
HPdLF,	0.134969,	35.7423,	1.2638,	1.86503,	2.19632,	0.171779,	0.306748,	0.785276,	0.171779,	0.441718,	0.417178,	1.37423,	0.515337,	0.355828,	1.2638,	0.515337,	1.00613,	0.797546,	0.625767,	0.208589,	0.760736,	1.07975,	0.0490798,	0.417178,	0.171779,	0.944785,	0.748466,	0.269939,	0.220859,	0.233129,	0.417178,	0.233129,	0.159509,	2.47853,	0.453988,	0,	0.282209,	0.453988,	0.490798,	0.515337,	2.7362,	0.392638,	0.0736196,	1.48466,	0.245399,	0.134969,	0.134969,	0.196319,	0.711656,	0.907975,	0.122699,	0.343558,	0.736196,	3.96319,	1.85276,	1.74233,	0.196319,	0.208589,	0.0245399,	0.196319,	0.294479,	1.10429,	0.368098,	0.319018,	0.0122699,	0.883436,	0.0245399,	1.28834,	0.0736196,	0.208589,	0.147239,	1.81595,	0.0368098,	0.723926,	2.23313,	0.785276,	0.294479,	0.159509,	0.650307,	0.625767,	1.04294,	0.159509,	0.0736196,	0.331288,	3.53374,	0.417178,	1.71779,	0.122699,	0.871166,	0.527607,	0.0858896,	0.0858896,	0.196319,	0.147239,	0.576687,	0.184049,	0.0613497,	0.380368,	0.0490798,	0.441718,	
HepG2,	0.0720375,	41.4576,	1.86097,	1.10457,	1.77692,	0.492256,	0.168087,	1.14059,	0.180094,	0.144075,	0.5763,	1.04454,	0.444231,	0.516268,	1.5368,	0.396206,	0.660343,	0.348181,	0.336175,	0.240125,	1.20062,	0.228119,	0.216112,	0.324169,	0.0600312,	0.444231,	0.852443,	0.120062,	0.0720375,	0.132069,	1.00852,	2.38924,	0.144075,	0.708368,	0.300156,	0.28815,	1.80094,	0.660343,	0.792412,	0.3842,	1.28467,	0.876456,	0.504262,	0.456237,	0.144075,	0.144075,	0.108056,	0.108056,	0.612318,	0.504262,	0.0840437,	0.144075,	0.216112,	2.58134,	2.4973,	1.95702,	0,	0.336175,	0.0720375,	0.28815,	0.156081,	1.28467,	0.312162,	0.468243,	0.180094,	0.504262,	0.0240125,	0.936487,	0.684356,	0.0720375,	0.3842,	1.83696,	0.120062,	0.120062,	1.30868,	1.65686,	0.468243,	0.0240125,	0.432225,	0.228119,	1.30868,	0.120062,	0.0360187,	0.792412,	1.78893,	1.20062,	2.18514,	0.0960499,	0.324169,	0.228119,	0.0120062,	0.0600312,	0.0240125,	0.048025,	0.0240125,	0.0600312,	0.1921,	0.0360187,	0.0960499,	0.624325,	
NHDF-neo,	0.0826641,	38.179,	1.45253,	1.64147,	1.74776,	0.212565,	0.354275,	0.56684,	0.129901,	0.200756,	0.377893,	1.25177,	0.42513,	0.188947,	1.03921,	0.200756,	1.08644,	0.873878,	0.661313,	0.129901,	0.684932,	1.14549,	0.070855,	0.401512,	0.177137,	1.01559,	0.673122,	0.307038,	0.165328,	0.188947,	0.673122,	0.247992,	0.0590458,	2.17289,	0.318847,	0.070855,	0.401512,	0.543222,	0.614077,	0.389702,	2.89325,	0.354275,	0.0354275,	1.90128,	0.224374,	0.153519,	0.0944733,	0.224374,	0.578649,	0.85026,	0.129901,	0.342466,	0.42513,	4.07416,	1.88947,	1.74776,	0.14171,	0.106282,	0.0236183,	0.401512,	0.129901,	1.61786,	0.247992,	0.247992,	0.0354275,	0.897496,	0.070855,	1.33444,	0.224374,	0.165328,	0.153519,	1.74776,	0.0118092,	0.519603,	2.24374,	0.803023,	0.200756,	0.212565,	0.531412,	0.661313,	0.803023,	0.129901,	0.0590458,	0.413321,	3.07038,	0.519603,	1.46434,	0.165328,	0.968351,	0.472367,	0.0472367,	0.0590458,	0.28342,	0.106282,	0.602267,	0.165328,	0.129901,	0.401512,	0.0118092,	0.354275,	
