cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.143369,	18.2557,	4.68339,	1.14695,	3.77539,	0.119474,	1.05137,	0.0955795,	0.238949,	0.0238949,	0.382318,	1.07527,	1.69654,	0.167264,	0.382318,	0.692951,	0.692951,	0.334528,	5.49582,	4.46834,	1.62485,	0.358423,	0.143369,	3.39307,	0.0955795,	0.238949,	0.167264,	0.764636,	0.0238949,	0.119474,	0.406213,	0.310633,	0.716846,	1.05137,	2.72401,	0.430108,	0.286738,	5.54361,	0.88411,	0.860215,	0.215054,	0.238949,	0.215054,	0.454002,	0.955794,	0.0716846,	0.908005,	0.238949,	1.21864,	1.12306,	0.143369,	0.549582,	0.0955795,	1.17085,	0.573477,	1.12306,	0.143369,	0.167264,	0.215054,	0.860215,	0.191159,	0.764636,	0.477897,	1.31422,	0.0716846,	0.238949,	0.0955795,	1.09916,	0.692951,	0.286738,	0.262843,	1.3859,	0.0716846,	0.477897,	1.74432,	1.95938,	1.31422,	0.0716846,	0.908005,	0.430108,	0.215054,	0.549582,	0.215054,	0.0955795,	0.406213,	1.95938,	1.17085,	0,	0.9319,	0.119474,	0.0477897,	0.119474,	0.83632,	0.167264,	0.0238949,	0.0955795,	0.0477897,	0.167264,	0.525687,	2.70012,	
HCPEpiC,	0.255102,	15.3989,	6.2384,	1.41466,	4.05844,	0.162338,	1.02041,	0,	0.278293,	0,	0.41744,	0.788497,	0.579777,	0.0695733,	0.533395,	0.649351,	0.62616,	0.510204,	5.38033,	5.51948,	2.06401,	0.324675,	0.0695733,	2.99165,	0.0463822,	0.255102,	0.162338,	1.20594,	0.0695733,	0.0695733,	0.487013,	0.278293,	0.510204,	0.997217,	2.64378,	0.324675,	0.324675,	4.56865,	1.0436,	0.718924,	0.231911,	0.255102,	0.162338,	0.556586,	1.25232,	0.0463822,	1.22913,	0.162338,	1.13636,	1.18275,	0.185529,	0.602968,	0.115955,	1.73933,	0.556586,	1.60019,	0.139147,	0.20872,	0.115955,	0.788497,	0.0695733,	1.20594,	0.510204,	0.788497,	0.0927644,	0.255102,	0.0695733,	0.904453,	0.579777,	0.162338,	0.115955,	1.32189,	0.0695733,	0.463822,	2.04082,	2.92208,	1.0436,	0.115955,	0.556586,	0.41744,	0.20872,	0.41744,	0.20872,	0.162338,	0.278293,	2.31911,	1.39147,	0.0231911,	0.765306,	0.0695733,	0.0927644,	0.0695733,	0.974026,	0.185529,	0.0231911,	0.0231911,	0.0463822,	0.0927644,	0.579777,	3.03803,	
HEEpiC,	0.0684619,	17.9142,	5.13464,	1.18667,	4.40438,	0.205386,	1.02693,	0.182565,	0.159744,	0.0456413,	0.342309,	1.18667,	1.04975,	0.205386,	0.410771,	0.70744,	0.456413,	0.36513,	5.06618,	4.33592,	1.41488,	0.524875,	0.136924,	3.92515,	0.0912825,	0.273848,	0.0912825,	0.912825,	0.0912825,	0.114103,	0.479233,	0.296668,	0.296668,	1.18667,	2.57873,	0.319489,	0.319489,	5.29439,	0.844363,	0.70744,	0.182565,	0.433592,	0.159744,	0.753081,	1.09539,	0,	1.04975,	0.251027,	1.68873,	0.890005,	0.0912825,	0.661798,	0.136924,	1.27796,	0.524875,	1.41488,	0.114103,	0.205386,	0.136924,	0.593336,	0.182565,	1.02693,	0.410771,	1.00411,	0.114103,	0.114103,	0.0684619,	1.07257,	0.433592,	0.182565,	0.136924,	1.59744,	0.136924,	0.479233,	1.96257,	1.93975,	1.20949,	0.0456413,	0.798722,	0.228206,	0.296668,	0.502054,	0.182565,	0.228206,	0.251027,	1.89411,	1.16385,	0.0228206,	0.73026,	0.136924,	0.0228206,	0.136924,	1.36924,	0.114103,	0,	0.0912825,	0.0228206,	0.0456413,	0.36513,	3.26335,	
HFF,	0.138921,	18.9859,	6.2746,	1.55129,	3.6351,	0.231535,	0.578838,	0.231535,	0.254689,	0.046307,	0.39361,	0.92614,	1.59759,	0.138921,	0.509377,	0.833526,	0.787219,	0.740912,	3.21834,	2.80157,	1.41236,	0.509377,	0.277842,	1.96805,	0.092614,	0.509377,	0.277842,	0.972447,	0.0694605,	0.0231535,	0.555684,	0.416763,	0.601991,	1.6439,	1.38921,	0.46307,	0.46307,	3.61195,	1.38921,	0.787219,	0.115768,	0.254689,	0.185228,	0.324149,	0.972447,	0.0231535,	0.764066,	0.185228,	1.20398,	0.972447,	0.162075,	0.902987,	0.231535,	1.96805,	0.509377,	1.78282,	0.138921,	0.185228,	0.138921,	0.625145,	0.162075,	1.48182,	0.578838,	1.01875,	0.092614,	0.370456,	0.0694605,	1.01875,	0.509377,	0.231535,	0.185228,	1.62075,	0.115768,	0.509377,	1.59759,	2.2922,	1.18083,	0.092614,	1.08821,	0.486224,	0.625145,	0.601991,	0.277842,	0.324149,	0.486224,	1.85228,	1.57444,	0.0694605,	0.601991,	0.092614,	0.115768,	0.208382,	0.949294,	0.254689,	0,	0.208382,	0.046307,	0.162075,	0.717759,	3.17203,	
HIPEpiC,	0.199822,	15.8304,	5.23979,	1.73179,	3.97425,	0.17762,	1.13233,	0.044405,	0.08881,	0.0222025,	0.53286,	1.02131,	0.954707,	0.155417,	0.399645,	0.688277,	0.777087,	0.44405,	5.63943,	4.64032,	1.50977,	0.488455,	0.155417,	3.01954,	0.111012,	0.288632,	0.08881,	1.04352,	0.0666075,	0.0666075,	0.53286,	0.421847,	0.399645,	1.22114,	2.57549,	0.333037,	0.377442,	5.57282,	0.910302,	0.71048,	0.155417,	0.35524,	0.0666075,	0.599467,	1.02131,	0,	1.02131,	0.288632,	1.28774,	1.19893,	0.17762,	0.732682,	0.17762,	1.66519,	0.44405,	1.754,	0.155417,	0.222025,	0.17762,	0.79929,	0.111012,	0.976909,	0.288632,	1.11012,	0.0666075,	0.244227,	0.044405,	0.999112,	0.466252,	0.244227,	0.133215,	1.50977,	0.044405,	0.688277,	1.84281,	2.19805,	0.843695,	0.08881,	0.910302,	0.510657,	0.310835,	0.488455,	0.17762,	0.244227,	0.333037,	2.13144,	1.26554,	0,	0.62167,	0.08881,	0.0666075,	0.17762,	1.22114,	0.111012,	0.0222025,	0.0666075,	0.0666075,	0.17762,	0.377442,	2.84192,	
HMF,	0.0230097,	18.4768,	6.35067,	1.40359,	4.02669,	0.0920387,	1.08145,	0.0460193,	0.207087,	0.0460193,	0.575242,	1.33456,	0.851358,	0.0460193,	0.414174,	0.897377,	0.69029,	0.437184,	4.80902,	4.44087,	1.49563,	0.552232,	0.115048,	2.76116,	0.0460193,	0.184077,	0.253106,	1.1965,	0.0460193,	0.069029,	0.598251,	0.391164,	0.322135,	1.12747,	2.11689,	0.506213,	0.276116,	4.83203,	1.15048,	0.69029,	0.161068,	0.161068,	0.184077,	0.644271,	1.03543,	0.0460193,	1.31155,	0.138058,	1.58767,	0.851358,	0.0920387,	0.460193,	0.069029,	1.63369,	0.7133,	1.56466,	0.069029,	0.115048,	0.0460193,	0.828348,	0.069029,	1.08145,	0.345145,	0.966406,	0.0460193,	0.184077,	0.115048,	1.15048,	0.621261,	0.230097,	0.253106,	1.47262,	0.0460193,	0.253106,	2.30097,	2.48504,	0.828348,	0.0920387,	0.575242,	0.414174,	0.207087,	0.391164,	0.115048,	0.0920387,	0.253106,	1.9098,	1.70272,	0,	0.552232,	0.161068,	0.069029,	0.0460193,	1.15048,	0.184077,	0.0920387,	0.0230097,	0,	0.0460193,	0.345145,	2.43902,	
HMVEC-dBl-Ad,	0.0269397,	23.5722,	4.36422,	1.07759,	4.66056,	0.0538793,	0.969828,	0.0269397,	0.0538793,	0,	0.215517,	1.45474,	1.53556,	0.0269397,	0.377155,	0.862069,	0.673491,	0.323276,	4.39116,	4.12177,	1.18534,	0.377155,	0.0538793,	3.17888,	0.107759,	0.269397,	0.134698,	0.673491,	0.107759,	0.107759,	0.323276,	0.269397,	0.457974,	1.40086,	1.85884,	0.242457,	0.296336,	5.19935,	0.915948,	1.26616,	0.134698,	0.215517,	0.0538793,	0.457974,	0.592672,	0,	0.835129,	0.350216,	1.48168,	0.942888,	0.0538793,	0.431034,	0.0538793,	1.40086,	0.377155,	0.862069,	0.107759,	0.161638,	0.0538793,	0.296336,	0.0269397,	0.484914,	0.350216,	0.727371,	0.0269397,	0.0538793,	0.0538793,	1.18534,	0.75431,	0.134698,	0.188578,	1.88578,	0.0538793,	0.431034,	2.53233,	1.99353,	1.64332,	0.0269397,	1.02371,	0.350216,	0.215517,	0.377155,	0.134698,	0.242457,	0.269397,	1.99353,	1.45474,	0.0538793,	0.673491,	0.107759,	0.0538793,	0.0538793,	0.673491,	0.0538793,	0.0269397,	0,	0,	0.161638,	0.296336,	3.15194,	
HPAF,	0.0229358,	17.3165,	5.61927,	1.55963,	3.94495,	0.16055,	1.03211,	0.0688073,	0.206422,	0.0917431,	0.389908,	1.12385,	1.00917,	0.0688073,	0.252294,	0.59633,	0.848624,	0.389908,	5.75688,	4.54128,	1.35321,	0.527523,	0.229358,	3.02752,	0.0917431,	0.298165,	0.137615,	0.986239,	0.0917431,	0.0917431,	0.344037,	0.366972,	0.504587,	1.83486,	2.47706,	0.366972,	0.275229,	5.18349,	0.986239,	0.87156,	0.183486,	0.321101,	0.229358,	0.779817,	0.963303,	0,	0.986239,	0.229358,	1.49083,	1.26147,	0.0917431,	0.481651,	0.0917431,	1.62844,	0.642202,	1.2844,	0.183486,	0.137615,	0.114679,	0.573394,	0.183486,	1.03211,	0.458716,	1.33028,	0.0917431,	0.137615,	0.114679,	0.756881,	0.458716,	0.114679,	0.137615,	1.62844,	0.183486,	0.321101,	1.8578,	1.88073,	0.756881,	0.137615,	0.665138,	0.298165,	0.321101,	0.412844,	0.183486,	0.206422,	0.366972,	1.76606,	1.30734,	0.0229358,	0.779817,	0.137615,	0.0688073,	0.137615,	1.23853,	0.137615,	0,	0.0688073,	0.0458716,	0.0917431,	0.458716,	2.98165,	
HPdLF,	0,	14.8955,	6.00267,	1.57848,	4.06847,	0.177857,	1.11161,	0.0889284,	0.111161,	0,	0.311249,	0.978213,	0.95598,	0.177857,	0.42241,	0.555803,	0.800356,	0.244553,	5.84704,	4.8466,	1.37839,	0.42241,	0.133393,	2.73455,	0.0889284,	0.311249,	0.200089,	1.08937,	0.0889284,	0.155625,	0.42241,	0.489106,	0.578035,	1.22277,	2.69008,	0.289017,	0.333482,	5.3357,	0.978213,	0.755892,	0.200089,	0.466874,	0.222321,	0.622499,	1.08937,	0,	1.35616,	0.266785,	1.55625,	1.44509,	0.155625,	0.622499,	0.155625,	1.40062,	0.600267,	1.42285,	0.244553,	0.222321,	0.111161,	0.867052,	0.133393,	1.11161,	0.42241,	1.22277,	0.0444642,	0.111161,	0.133393,	0.911516,	0.400178,	0.244553,	0.200089,	1.245,	0.133393,	0.355714,	1.91196,	2.86794,	0.666963,	0.0666963,	0.800356,	0.444642,	0.311249,	0.644731,	0.266785,	0.111161,	0.311249,	2.44553,	1.13384,	0.0444642,	0.778124,	0,	0.0889284,	0.155625,	1.02268,	0.133393,	0,	0.133393,	0.0444642,	0.111161,	0.311249,	2.62339,	
HepG2,	0.207223,	27.4423,	2.98993,	1.06572,	2.16104,	0.148017,	0.08881,	0.118413,	0.236827,	0.148017,	0.148017,	3.01954,	2.54589,	0.207223,	0.296033,	1.33215,	0.473653,	0.414446,	0.62167,	0.740083,	0.740083,	0.325636,	0.769686,	1.45056,	0.0296033,	0.118413,	0.148017,	2.48668,	0.148017,	0.207223,	0.325636,	0.384843,	1.21374,	2.72351,	0.503256,	0.0296033,	0.473653,	3.5524,	1.09532,	4.4701,	0.08881,	0.236827,	0.118413,	0.148017,	0,	0,	0.08881,	0.17762,	1.48017,	0.296033,	0.08881,	0.71048,	0.17762,	1.71699,	0.414446,	0.325636,	0.0296033,	0.325636,	0.0592066,	0.35524,	0.384843,	1.03612,	1.06572,	1.33215,	0.08881,	0.414446,	0.0592066,	1.50977,	0.947306,	0.17762,	0.26643,	3.04914,	0.0592066,	0.26643,	2.33866,	0.17762,	4.4701,	0.118413,	1.15453,	0.35524,	0.0592066,	0.148017,	0.0592066,	0.0592066,	0.592066,	0.888099,	1.06572,	0,	0.858496,	0.207223,	0.0296033,	0.148017,	0.296033,	0.325636,	0.0296033,	0.08881,	0.0592066,	0.118413,	0.769686,	2.48668,	
