cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.146199,	32.9922,	0.877193,	1.65692,	1.12086,	0.194932,	0.243665,	0.633528,	0.779727,	0.146199,	0.438596,	0.925926,	1.41326,	0.243665,	1.46199,	0.389864,	0.82846,	0,	0.292398,	0.146199,	1.16959,	0.584795,	0.146199,	0.82846,	0.292398,	0.682261,	0.292398,	0.0487329,	0.0487329,	0.682261,	0.584795,	0.974659,	0.292398,	1.70565,	0.779727,	0.146199,	0.341131,	0.925926,	0.438596,	0.82846,	1.90058,	0.730994,	0.194932,	0.82846,	0.292398,	0.146199,	0.341131,	0.0974659,	1.26706,	1.26706,	0.292398,	0.341131,	0.243665,	1.46199,	2.68031,	0.536062,	1.12086,	0.0974659,	0.0487329,	0.536062,	0.146199,	0.487329,	0.438596,	0.146199,	0.0487329,	0.536062,	0.487329,	1.31579,	0.584795,	0.0487329,	0.487329,	2.92398,	0,	0.243665,	2.53411,	1.21832,	0.877193,	0.0487329,	2.38791,	0.146199,	1.55945,	0.146199,	0,	1.07212,	2.24172,	0.730994,	3.80117,	0.0487329,	0.779727,	0,	0.389864,	0.633528,	0.341131,	0.389864,	0.146199,	0.292398,	0.146199,	0.487329,	0.292398,	0.243665,	
HCPEpiC,	0.396825,	22.0238,	0.793651,	1.43849,	1.33929,	0.396825,	0.446429,	0.744048,	0.94246,	0.198413,	0.446429,	1.09127,	2.18254,	0.644841,	1.04167,	0.496032,	0.94246,	0.0496032,	0.694444,	0.0992064,	1.68651,	0.843254,	0.248016,	0.496032,	0.248016,	0.595238,	0.843254,	0.446429,	0.347222,	0.644841,	0.892857,	0.892857,	0.446429,	1.93452,	1.19048,	0.248016,	0.545635,	1.93452,	0.347222,	1.14087,	1.78571,	0.992064,	0.0992064,	0.694444,	0.297619,	0,	0.198413,	0,	1.93452,	1.14087,	0.297619,	0.396825,	0.595238,	1.04167,	1.98413,	0.843254,	1.19048,	0.198413,	0.0992064,	1.09127,	0.347222,	1.24008,	0.545635,	0.446429,	0.248016,	0.545635,	0.248016,	1.4881,	1.4881,	0,	0.297619,	2.13294,	0.0992064,	0.744048,	2.38095,	0.892857,	0.744048,	0.446429,	2.97619,	0.198413,	1.5377,	0.297619,	0.0992064,	1.24008,	2.23214,	0.396825,	2.72817,	0.0992064,	1.4881,	0.347222,	0.644841,	0.446429,	0.396825,	0.595238,	0.347222,	0.198413,	0.198413,	1.04167,	0.297619,	0.595238,	
HEEpiC,	0.0476417,	23.2968,	0.905193,	1.90567,	1.09576,	0.28585,	0.571701,	0.905193,	0.571701,	0.238209,	0.476417,	1.04812,	1.38161,	0.714626,	1.09576,	0.428776,	0.762268,	0.0476417,	0.666984,	0.142925,	1.19104,	0.476417,	0.428776,	0.714626,	0.0952835,	1.09576,	0.619343,	0.571701,	0.190567,	0.952835,	0.619343,	1.04812,	0.381134,	1.7151,	0.571701,	0.428776,	0.428776,	1.66746,	0.333492,	1.23869,	1.47689,	0.762268,	0,	0.476417,	0.190567,	0.333492,	0.190567,	0.142925,	1.95331,	0.905193,	0.190567,	0.857551,	0.666984,	1.66746,	2.47737,	0.905193,	0.952835,	0.0952835,	0.0476417,	0.857551,	0.905193,	1.04812,	0.80991,	0.571701,	0.0476417,	0.666984,	0.428776,	1.7151,	1.09576,	0.0952835,	0.476417,	2.71558,	0.238209,	0.666984,	2.71558,	0.80991,	0.666984,	0.190567,	2.66794,	0.238209,	2.2868,	0.0952835,	0.0476417,	1.1434,	3.192,	0.857551,	2.33444,	0.0476417,	0.857551,	0.190567,	0.476417,	0.428776,	0.333492,	0.333492,	0.333492,	0.238209,	0.142925,	0.80991,	0.238209,	0.333492,	
HFF,	0.190204,	21.5882,	1.09368,	1.71184,	1.28388,	0.903471,	0.523062,	0.85592,	0.85592,	0,	0.523062,	1.04612,	1.33143,	0.808369,	1.56919,	0.285307,	1.09368,	0.237756,	0.570613,	0.380409,	1.18878,	0.618165,	0.42796,	0.570613,	0.380409,	0.475511,	1.14123,	0.0951022,	0.380409,	1.14123,	0.808369,	0.760818,	0.237756,	1.9496,	0.570613,	0.237756,	0.713267,	1.47408,	0.237756,	1.71184,	1.37898,	0.618165,	0.0951022,	0.903471,	0.380409,	0.0951022,	0.142653,	0.190204,	1.28388,	1.47408,	0.142653,	0.665716,	0.665716,	1.71184,	1.80694,	0.665716,	1.23633,	0.190204,	0.190204,	0.951022,	0.618165,	1.18878,	0.570613,	0.808369,	0.285307,	0.570613,	0.475511,	1.33143,	1.14123,	0,	0.237756,	1.75939,	0.142653,	0.760818,	1.42653,	0.951022,	1.14123,	0.0951022,	2.99572,	0.285307,	1.80694,	0.523062,	0.0475511,	0.713267,	2.2349,	0.713267,	3.37613,	0.237756,	1.42653,	0.332858,	1.14123,	0.713267,	0.380409,	0.42796,	0.380409,	0.237756,	0.190204,	0.998573,	0.190204,	0.380409,	
HIPEpiC,	0.337512,	23.2401,	0.96432,	1.68756,	1.01254,	0.385728,	0.626808,	0.675024,	0.675024,	0.24108,	0.48216,	0.916104,	1.59113,	0.578592,	0.96432,	0.289296,	0.916104,	0.192864,	0.530376,	0.289296,	1.06075,	0.916104,	0.337512,	0.675024,	0.337512,	0.626808,	0.578592,	0.385728,	0.289296,	0.771456,	0.578592,	1.25362,	0.337512,	1.92864,	0.530376,	0.096432,	0.433944,	1.30183,	0.337512,	1.39826,	1.73578,	0.819672,	0.096432,	0.433944,	0.337512,	0.385728,	0.433944,	0.096432,	1.39826,	1.63934,	0.192864,	0.626808,	0.24108,	1.59113,	2.94118,	1.10897,	1.44648,	0.433944,	0.048216,	0.675024,	0.144648,	0.72324,	0.530376,	0.626808,	0.24108,	0.433944,	0.530376,	1.10897,	0.916104,	0,	0.24108,	1.88042,	0.144648,	0.48216,	3.08582,	0.916104,	1.39826,	0.24108,	2.98939,	0.337512,	1.63934,	0.385728,	0,	1.30183,	2.50723,	0.385728,	3.13404,	0.24108,	0.771456,	0.096432,	1.06075,	0.289296,	0.578592,	0.578592,	0.337512,	0.337512,	0.144648,	0.771456,	0.337512,	0.675024,	
HMF,	0.239693,	27.0374,	0.910834,	2.06136,	1.2464,	0.383509,	0.383509,	1.10259,	0.575264,	0.431448,	0.33557,	1.10259,	1.29434,	0.623202,	1.34228,	0.431448,	0.623202,	0.0958773,	0.623202,	0.0958773,	1.67785,	0.33557,	0.527325,	0.671141,	0.33557,	0.143816,	0.623202,	0.287632,	0.431448,	0.910834,	0.671141,	0.910834,	0.431448,	1.67785,	0.71908,	0.239693,	0.671141,	1.53404,	0.287632,	1.4861,	1.62991,	0.623202,	0.0479386,	0.671141,	0.239693,	0.143816,	0.287632,	0,	1.34228,	1.29434,	0.0479386,	0.671141,	0.239693,	1.19847,	2.92426,	0.862895,	0.958773,	0.143816,	0.239693,	0.575264,	0.239693,	1.2464,	0.671141,	0.287632,	0.143816,	0.33557,	0.143816,	1.05465,	1.2464,	0.0479386,	0.527325,	2.20518,	0.191755,	0.0958773,	2.39693,	1.00671,	1.34228,	0.0958773,	2.34899,	0.287632,	1.39022,	0.143816,	0,	1.00671,	2.9722,	0.383509,	3.78715,	0.143816,	1.05465,	0.0479386,	0.910834,	0.383509,	0.383509,	0.575264,	0.143816,	0.143816,	0.191755,	0.239693,	0.143816,	0.383509,	
HMVEC-dBl-Ad,	0.261097,	25.4308,	1.3577,	1.40992,	1.40992,	0.522193,	0.887728,	0.522193,	0.626632,	0.208877,	0.626632,	1.46214,	2.19321,	0.939948,	0.522193,	0.313316,	0.835509,	0.208877,	0.73107,	0.104439,	1.3577,	0.835509,	0.313316,	1.6188,	0.469974,	0.939948,	0.469974,	0.104439,	0.365535,	0.313316,	0.522193,	1.04439,	0.365535,	1.93211,	0.73107,	0.156658,	0.522193,	1.8799,	0.261097,	1.25326,	1.09661,	0.73107,	0.104439,	0.73107,	0.417755,	0.104439,	0.208877,	0.104439,	2.87206,	1.09661,	0.104439,	0.365535,	0.261097,	1.6188,	2.08877,	1.20104,	0.887728,	0.156658,	0.0522193,	0.626632,	0.417755,	0.678851,	0.261097,	0.365535,	0.208877,	0.208877,	0.261097,	1.25326,	1.20104,	0.0522193,	0.365535,	2.7154,	0.156658,	0.417755,	3.34204,	0.939948,	1.20104,	0.0522193,	2.92428,	0.261097,	0.992167,	0.313316,	0.0522193,	0.939948,	2.55875,	0.887728,	2.24543,	0.313316,	0.522193,	0.261097,	0.261097,	0.417755,	0.208877,	0.469974,	0.104439,	0.156658,	0.208877,	0.208877,	0.156658,	0.574413,	
HPAF,	0,	30.6452,	1.02639,	1.27077,	1.46628,	0.537634,	0.342131,	0.684262,	0.733138,	0.0977517,	0.782014,	0.928641,	1.17302,	0.439883,	1.6129,	0.635386,	0.782014,	0.0488759,	0.782014,	0.293255,	1.56403,	0.537634,	0.195503,	0.684262,	0.293255,	0.342131,	0.83089,	0.391007,	0.293255,	0.391007,	0.733138,	1.31965,	0.146628,	1.85728,	0.83089,	0.0977517,	0.733138,	1.6129,	0.391007,	0.879765,	0.879765,	0.537634,	0.0488759,	0.439883,	0.195503,	0.195503,	0.439883,	0,	1.27077,	0.928641,	0.0488759,	0.293255,	0.391007,	1.27077,	2.68817,	0.879765,	0.928641,	0.146628,	0.146628,	0.439883,	0.244379,	1.07527,	0.293255,	0.488759,	0.0488759,	0.58651,	0.244379,	1.12414,	0.977517,	0.0488759,	0.293255,	2.39492,	0.146628,	0.488759,	3.07918,	0.782014,	1.02639,	0,	3.22581,	0.0977517,	1.46628,	0.391007,	0,	0.879765,	2.10166,	0.733138,	3.37243,	0.0488759,	1.02639,	0.146628,	0.391007,	0.293255,	0.0977517,	0.244379,	0.146628,	0.195503,	0.195503,	0.488759,	0.195503,	0.342131,	
HPF,	0.0992064,	21.9246,	0.892857,	1.73611,	1.43849,	0.446429,	0.793651,	1.19048,	0.744048,	0.248016,	0.545635,	1.43849,	1.6369,	0.793651,	0.595238,	0.545635,	0.843254,	0.0992064,	0.545635,	0.198413,	1.24008,	0.744048,	0.545635,	1.09127,	0.347222,	0.595238,	0.446429,	0.396825,	0.198413,	0.793651,	0.347222,	1.28968,	0.347222,	2.18254,	0.694444,	0.446429,	0.595238,	1.68651,	0.248016,	1.04167,	1.33929,	0.496032,	0.0992064,	0.446429,	0.248016,	0.347222,	0.545635,	0.0992064,	1.93452,	0.992064,	0.248016,	0.446429,	0.843254,	1.09127,	2.82738,	1.19048,	1.33929,	0.198413,	0,	0.694444,	0.595238,	0.496032,	0.545635,	0.396825,	0.347222,	0.248016,	0.396825,	1.24008,	1.4881,	0.14881,	0.496032,	1.98413,	0.248016,	0.496032,	3.37302,	0.694444,	1.6369,	0.14881,	2.62897,	0.198413,	1.98413,	0.198413,	0,	1.33929,	2.28175,	0.892857,	2.72817,	0.0992064,	1.04167,	0.14881,	0.347222,	0.545635,	0.248016,	0.843254,	0.0992064,	0.198413,	0.0496032,	0.843254,	0.248016,	0.595238,	
HPdLF,	0.30349,	21.042,	1.1128,	1.56803,	1.56803,	0.505817,	0.505817,	1.1128,	1.06222,	0.505817,	0.404654,	0.809307,	2.02327,	1.31512,	0.505817,	0.708144,	0.455235,	0,	0.556399,	0.252908,	1.1128,	0.708144,	0.708144,	1.16338,	0.404654,	0.60698,	0.505817,	0.404654,	0.101163,	0.708144,	0.505817,	1.56803,	0.202327,	1.87152,	0.708144,	0.455235,	0.455235,	1.41629,	0.354072,	1.46687,	1.01163,	0.961052,	0.0505817,	0.354072,	0.30349,	0.30349,	0.30349,	0.0505817,	2.17501,	0.859889,	0.202327,	0.30349,	0.455235,	0.859889,	2.63025,	1.01163,	0.961052,	0.252908,	0.101163,	0.758725,	0.657562,	1.06222,	0.91047,	0.404654,	0.252908,	0.657562,	0.455235,	0.859889,	1.46687,	0.101163,	0.354072,	1.82094,	0.354072,	0.30349,	3.0349,	0.758725,	1.1128,	0.202327,	3.5913,	0.252908,	1.61861,	0.202327,	0,	0.961052,	3.08548,	0.809307,	3.38897,	0.101163,	1.06222,	0.30349,	0.556399,	0.60698,	0.202327,	0.91047,	0.202327,	0.101163,	0.252908,	0.354072,	0.252908,	0.758725,	
HepG2,	0.471698,	27.4764,	2.06368,	2.1816,	1.65094,	1.06132,	0.176887,	0.648585,	0.353774,	0.235849,	0.117925,	1.17925,	2.24057,	1.29717,	1.47406,	1.70991,	0.648585,	0,	0.294811,	0.648585,	0.648585,	0.235849,	0.471698,	1.88679,	0,	0.235849,	0.294811,	0.589623,	0.117925,	0.176887,	0.117925,	1.88679,	0.589623,	1.88679,	0.412736,	0.353774,	1.53302,	1.59198,	0.589623,	1.17925,	0.766509,	1.17925,	0.294811,	0.589623,	0,	0.176887,	0.235849,	0.412736,	1.41509,	0.53066,	0.0589623,	0.117925,	0.412736,	1.53302,	1.88679,	0.53066,	0.235849,	0.707547,	0.117925,	0.471698,	0.353774,	0.766509,	0.294811,	0.53066,	0.176887,	0.53066,	0.176887,	1.12028,	2.94811,	0,	0.53066,	1.70991,	0.235849,	0.353774,	1.70991,	0.294811,	3.06604,	0,	1.82783,	0.235849,	1.06132,	0.589623,	0,	0.176887,	0.825472,	1.35613,	2.29953,	0,	0.294811,	0.53066,	0.117925,	0.235849,	0.353774,	0.353774,	0.117925,	0.0589623,	0.294811,	0.235849,	0.353774,	1.47406,	
NHDF-neo,	0.242014,	23.2333,	0.726041,	1.7425,	1.45208,	0.338819,	0.484027,	0.871249,	0.968054,	0.242014,	0.338819,	1.16167,	1.88771,	0.774443,	1.01646,	0.387222,	0.822846,	0,	0.677638,	0.242014,	1.16167,	0.435624,	0.387222,	0.871249,	0.387222,	0.629235,	0.484027,	0.193611,	0.290416,	0.580833,	0.871249,	1.30687,	0.145208,	2.03291,	0.580833,	0.242014,	0.919652,	1.01646,	0.338819,	1.35528,	1.64569,	0.822846,	0.0484027,	0.774443,	0.242014,	0.145208,	0.677638,	0.0968054,	1.45208,	0.919652,	0.0968054,	0.726041,	0.484027,	1.40368,	2.27493,	0.919652,	0.968054,	0.290416,	0.0484027,	1.06486,	0.242014,	0.677638,	0.871249,	0.53243,	0.193611,	0.580833,	0.435624,	1.21007,	1.40368,	0.0968054,	0.387222,	2.46854,	0.484027,	0.822846,	3.29138,	1.01646,	1.21007,	0.0968054,	3.00097,	0.0968054,	1.11326,	0.290416,	0,	1.30687,	2.27493,	0.387222,	2.90416,	0.0484027,	1.25847,	0.338819,	0.629235,	0.774443,	0.193611,	0.290416,	0.242014,	0.338819,	0.242014,	0.53243,	0.145208,	0.629235,	
