cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.0892459,	17.7599,	2.81124,	1.74029,	1.29407,	1.1602,	0.535475,	0.401606,	0.535475,	0.0892459,	0.0892459,	3.39134,	4.10531,	0.490852,	1.74029,	0.713967,	0.803213,	0.133869,	0.401606,	0.446229,	0.267738,	0.937082,	0.535475,	0.75859,	0.446229,	0.401606,	1.29407,	0.535475,	0.356983,	0.624721,	0.535475,	1.60643,	1.42793,	1.65105,	0.490852,	0.624721,	0.803213,	0.535475,	0.669344,	1.82954,	0.401606,	0.580098,	0.178492,	0.446229,	0.0892459,	0.356983,	0.133869,	1.47256,	2.05265,	0.312361,	0.178492,	0.401606,	1.65105,	5.53324,	0.847836,	0.624721,	0.0892459,	0.535475,	0.312361,	2.94511,	0.223115,	0.312361,	0.446229,	0.803213,	0.981705,	0.580098,	0,	0.937082,	1.78492,	0.178492,	0.312361,	2.54351,	0.580098,	0.892459,	1.74029,	0.178492,	1.65105,	0.178492,	0.981705,	0.178492,	0.223115,	0.223115,	0.0892459,	0.981705,	0.535475,	1.20482,	1.65105,	0.0446229,	0.178492,	0.356983,	0,	0.0446229,	1.78492,	0.713967,	0.0892459,	0.312361,	0.356983,	0.133869,	0.580098,	0.803213,	
HCPEpiC,	0.0878735,	15.7294,	2.85589,	1.88928,	1.18629,	1.58172,	0.307557,	0.571178,	0.746924,	0.13181,	0.219684,	4.39367,	3.73462,	0.790861,	1.36204,	0.483304,	0.746924,	0.439367,	0.439367,	0.439367,	0.307557,	1.18629,	0.439367,	0.527241,	0.439367,	0.395431,	1.97715,	0.307557,	0.351494,	0.702988,	0.219684,	1.71353,	2.06503,	1.40598,	0.527241,	0.659051,	0.527241,	0.746924,	1.01054,	1.40598,	0.307557,	0.790861,	0.439367,	0.395431,	0.0439367,	0.395431,	0.219684,	1.53779,	2.19684,	0.702988,	0.13181,	0.527241,	2.54833,	4.74517,	0.615114,	0.659051,	0.395431,	0.219684,	0.351494,	2.76801,	0.0878735,	0.439367,	0.527241,	0.659051,	0.615114,	0.395431,	0,	0.746924,	1.71353,	0.175747,	0.219684,	2.24077,	0.834798,	0.571178,	1.3181,	0.175747,	1.80141,	0.219684,	1.14236,	0.439367,	0.527241,	0.219684,	0.0439367,	1.3181,	0.659051,	0.790861,	1.75747,	0.0439367,	0.351494,	0.307557,	0.0439367,	0.0878735,	1.44991,	0.746924,	0.0439367,	0.351494,	0.527241,	0.219684,	0.175747,	0.966608,	
HEEpiC,	0,	17.602,	3.01871,	0.977891,	1.40306,	0.935374,	0.297619,	0.680272,	0.722789,	0.170068,	0.170068,	3.91156,	4.12415,	0.552721,	0.765306,	0.467687,	0.552721,	0.637755,	0.340136,	0.255102,	0.510204,	0.892857,	0.510204,	0.977891,	0.170068,	0.042517,	1.44558,	0.935374,	0.340136,	0.765306,	0.467687,	1.57313,	1.36054,	1.53061,	0.255102,	0.42517,	1.10544,	1.14796,	0.637755,	1.53061,	0.340136,	0.510204,	0.340136,	0.467687,	0,	0.255102,	0.170068,	0.85034,	2.93367,	0.42517,	0.127551,	0.467687,	1.4881,	4.88946,	0.637755,	0.595238,	0.170068,	0.340136,	0.085034,	2.55102,	0.382653,	0.382653,	0.42517,	0.637755,	0.467687,	0.807823,	0.085034,	1.10544,	2.04082,	0.085034,	0.382653,	2.93367,	0.382653,	0.680272,	2.21088,	0.042517,	2.46599,	0.170068,	1.65816,	0.382653,	0.340136,	0.680272,	0.042517,	0.680272,	0.85034,	1.02041,	2.2534,	0,	0.212585,	0.255102,	0.042517,	0.042517,	1.31803,	0.42517,	0.085034,	0.170068,	0.127551,	0.170068,	0.297619,	1.40306,	
HFF,	0.421053,	15.2,	2.69474,	1.97895,	1.22105,	0.842105,	0.421053,	0.421053,	1.13684,	0.168421,	0.294737,	3.45263,	2.86316,	0.378947,	0.842105,	0.673684,	0.505263,	0.505263,	0.336842,	0.463158,	0.421053,	1.05263,	0.757895,	0.8,	0.589474,	0.336842,	1.30526,	0.631579,	0.589474,	0.505263,	0.715789,	1.01053,	1.17895,	1.22105,	0.926316,	0.210526,	0.547368,	1.22105,	1.01053,	1.97895,	0.757895,	0.715789,	0.252632,	0.589474,	0,	0.505263,	0.0842105,	1.22105,	1.97895,	0.463158,	0.252632,	0.421053,	1.89474,	3.62105,	0.842105,	0.463158,	0.505263,	0.421053,	0.336842,	2.02105,	0.673684,	0.294737,	0.673684,	0.968421,	1.76842,	0.8,	0.168421,	1.22105,	1.89474,	0.294737,	0.589474,	1.26316,	0.842105,	1.01053,	2.52632,	0.0421053,	2.44211,	0.421053,	1.38947,	0.463158,	0.252632,	0.252632,	0.294737,	0.715789,	0.547368,	0.378947,	1.6,	0.0842105,	0.210526,	0.210526,	0,	0.0421053,	2.31579,	1.05263,	0.0842105,	0.547368,	0.252632,	0.378947,	0.673684,	1.17895,	
HIPEpiC,	0.0842815,	16.8142,	3.49768,	1.64349,	1.17994,	1.1378,	0.294985,	0.505689,	0.58997,	0.126422,	0.252845,	3.07627,	4.7619,	0.421407,	2.0649,	0.716393,	0.884956,	0.294985,	0.758533,	0.421407,	0.463548,	1.26422,	0.337126,	0.884956,	0.168563,	0.421407,	1.30636,	0.337126,	0.252845,	0.716393,	0.463548,	1.55921,	1.3485,	1.60135,	0.632111,	0.421407,	0.758533,	0.927096,	0.505689,	1.72777,	0.463548,	0.758533,	0.463548,	0.463548,	0.0421407,	0.337126,	0.0842815,	1.17994,	2.65487,	0.505689,	0.0842815,	0.168563,	1.68563,	4.97261,	0.54783,	0.842815,	0.126422,	0.252845,	0.463548,	2.82343,	0.126422,	0.337126,	0.58997,	0.842815,	1.09566,	0.758533,	0.0842815,	0.758533,	1.68563,	0.126422,	0.210704,	2.40202,	0.463548,	0.927096,	1.76991,	0.0842815,	2.02276,	0.0421407,	1.1378,	0.379267,	0.379267,	0.168563,	0.0842815,	1.17994,	0.674252,	0.58997,	1.64349,	0.168563,	0.632111,	0.252845,	0.0421407,	0.0842815,	1.09566,	0.505689,	0.0842815,	0.252845,	0.379267,	0.0842815,	0.337126,	0.969237,	
HMF,	0.173989,	16.4419,	2.91431,	2.00087,	1.30492,	1.91388,	0.391475,	0.478469,	0.695955,	0.217486,	0.217486,	3.95824,	4.17573,	0.434972,	1.30492,	0.217486,	0.60896,	0.260983,	0.173989,	0.478469,	0.217486,	1.08743,	0.391475,	0.956938,	0.434972,	0.30448,	1.5224,	0.695955,	0.260983,	0.826446,	0.173989,	1.43541,	1.43541,	1.30492,	0.434972,	0.391475,	0.565463,	0.391475,	0.826446,	1.34841,	0.434972,	1.39191,	0.478469,	0.391475,	0.0434972,	0.217486,	0.130492,	1.30492,	2.82732,	0.565463,	0.0434972,	0.30448,	1.5224,	4.91518,	0.869943,	0.695955,	0.0869943,	0.434972,	0.217486,	3.61027,	0.173989,	0.173989,	0.391475,	0.565463,	0.913441,	0.478469,	0.0434972,	1.30492,	1.69639,	0.217486,	0.217486,	2.30535,	0.434972,	0.913441,	1.78338,	0.0434972,	2.00087,	0.173989,	1.17442,	0.478469,	0.347977,	0.217486,	0,	1.30492,	0.869943,	0.695955,	1.43541,	0,	0.391475,	0.478469,	0.130492,	0.0869943,	1.6094,	0.434972,	0.0869943,	0.30448,	0.478469,	0.0869943,	0.478469,	1.21792,	
HMVEC-dBl-Ad,	0.0470588,	19.7647,	2.82353,	1.74118,	1.6,	1.12941,	0.329412,	0.752941,	0.611765,	0.235294,	0.188235,	4.18824,	4.14118,	0.752941,	1.41176,	0.752941,	0.611765,	0.329412,	0.0941176,	0.376471,	0.282353,	0.611765,	0.564706,	1.27059,	0.141176,	0.329412,	0.894118,	0.517647,	0.470588,	0.941176,	0.235294,	1.31765,	1.36471,	1.88235,	0.564706,	0.517647,	0.564706,	1.03529,	0.847059,	1.27059,	0.141176,	0.423529,	0.329412,	0.376471,	0.0470588,	0.188235,	0.282353,	1.08235,	2.54118,	0.470588,	0,	0.282353,	1.36471,	5.22353,	0.8,	0.8,	0.235294,	0.282353,	0.188235,	2.44706,	0.282353,	0.658824,	0.188235,	0.611765,	0.376471,	0.658824,	0.0470588,	1.50588,	1.92941,	0.141176,	0.282353,	2.4,	0.376471,	0.8,	2.11765,	0.188235,	1.6,	0.141176,	1.27059,	0.282353,	0.376471,	0.329412,	0.0470588,	0.8,	0.376471,	0.658824,	1.55294,	0,	0.188235,	0.329412,	0,	0.0470588,	1.41176,	0.8,	0.0941176,	0.188235,	0.235294,	0,	0.423529,	1.27059,	
HPAF,	0.087604,	17.8712,	3.02234,	1.22646,	1.48927,	1.40166,	0.175208,	0.87604,	0.350416,	0.087604,	0.21901,	3.98598,	4.68682,	0.394218,	1.75208,	0.65703,	0.525624,	0.131406,	0.262812,	0.262812,	0.175208,	0.832238,	0.21901,	0.65703,	0.131406,	0.525624,	0.788436,	0.481822,	0.262812,	0.65703,	0.175208,	1.57687,	1.27026,	1.75208,	0.43802,	0.613228,	0.963644,	0.65703,	0.481822,	1.13885,	0.21901,	1.40166,	0.175208,	0.350416,	0,	0.43802,	0.087604,	1.18265,	2.2339,	0.481822,	0.043802,	0.350416,	1.75208,	5.38765,	0.481822,	0.87604,	0.131406,	0.43802,	0.262812,	2.54052,	0.21901,	0.481822,	0.481822,	0.700832,	0.65703,	0.87604,	0.043802,	1.18265,	1.92729,	0.131406,	0.175208,	2.97854,	0.43802,	1.00745,	2.05869,	0.087604,	2.1463,	0.131406,	1.53307,	0.306614,	0.262812,	0.350416,	0.131406,	1.27026,	0.700832,	0.700832,	1.70828,	0,	0.481822,	0.350416,	0.043802,	0,	1.27026,	0.87604,	0.087604,	0.131406,	0.306614,	0.087604,	0.306614,	1.27026,	
HPdLF,	0.266312,	16.4225,	2.3968,	1.42033,	1.06525,	1.8198,	0.133156,	0.621394,	0.488238,	0.221926,	0.177541,	4.12783,	4.61607,	0.887705,	1.42033,	0.710164,	0.976476,	0.399467,	0.221926,	0.266312,	0.266312,	0.798935,	0.488238,	0.665779,	0.133156,	0.355082,	1.10963,	0.532623,	0.310697,	0.621394,	0.221926,	1.55348,	1.64225,	1.15402,	0.488238,	0.532623,	0.887705,	0.399467,	0.84332,	1.37594,	0.355082,	0.75455,	0.355082,	0.488238,	0,	0.133156,	0.177541,	1.5091,	2.97381,	0.266312,	0.0443853,	0.577008,	2.30803,	4.70484,	0.84332,	0.621394,	0.221926,	0.443853,	0.266312,	3.32889,	0.355082,	0.621394,	0.266312,	0.621394,	1.10963,	0.577008,	0.0443853,	1.10963,	2.04172,	0.0887705,	0.133156,	2.61873,	0.355082,	0.710164,	1.33156,	0.0443853,	2.21926,	0.0887705,	0.976476,	0.177541,	0.355082,	0.177541,	0.0443853,	1.06525,	1.06525,	0.75455,	2.21926,	0,	0.221926,	0.399467,	0,	0.0443853,	1.37594,	0.75455,	0.177541,	0.310697,	0.443853,	0.0887705,	0.177541,	1.42033,	
HepG2,	0.509626,	26.3873,	1.75538,	1.359,	4.41676,	0.622877,	0.339751,	0.509626,	0.169875,	0.11325,	0.169875,	1.64213,	2.94451,	0.792752,	0.396376,	1.1325,	0.566251,	0,	0.679502,	0.339751,	0.849377,	0.453001,	0.283126,	2.09513,	0,	0.339751,	0,	0.396376,	0.339751,	0.396376,	0.283126,	0.792752,	0.679502,	2.60476,	0.566251,	0.283126,	0.566251,	3.79388,	0.396376,	2.88788,	0.736127,	0.509626,	0.226501,	0.226501,	0.11325,	0.339751,	0.226501,	0,	1.75538,	0.226501,	0.226501,	0,	0.736127,	1.5855,	0.339751,	1.52888,	0.169875,	0.11325,	0.0566251,	0.679502,	0.283126,	1.69875,	0.792752,	1.1325,	0.339751,	0.509626,	0.11325,	1.75538,	1.92525,	0.226501,	0.339751,	1.24575,	0.11325,	0.396376,	2.60476,	0.169875,	3.11438,	0,	2.94451,	0.0566251,	0.226501,	0.509626,	0.0566251,	0.11325,	0.283126,	1.1325,	1.18913,	0,	0.566251,	0.11325,	0.11325,	0.283126,	0.453001,	0.283126,	0.11325,	0,	0.11325,	0.283126,	0.792752,	0.962627,	
NHDF-neo,	0.169851,	17.155,	3.01486,	1.69851,	1.23142,	1.06157,	0.29724,	0.339703,	0.764331,	0.212314,	0.212314,	4.4586,	4.75584,	0.382166,	1.52866,	0.552017,	0.849257,	0.382166,	0.424628,	0.509554,	0.509554,	1.27389,	0.382166,	0.679406,	0.339703,	0.212314,	0.976645,	0.552017,	0.127389,	0.764331,	0.467091,	1.69851,	1.40127,	1.23142,	0.424628,	0.424628,	0.424628,	0.59448,	0.552017,	1.57113,	0.382166,	1.01911,	0.552017,	0.169851,	0.0424628,	0.29724,	0.212314,	1.31635,	2.03822,	0.254777,	0.0424628,	0.254777,	1.91083,	4.92569,	1.23142,	0.679406,	0.254777,	0.339703,	0.169851,	3.01486,	0.169851,	0.339703,	0.382166,	1.10403,	0.636943,	0.721868,	0,	0.721868,	1.4862,	0.212314,	0.339703,	2.20807,	0.721868,	1.10403,	1.74098,	0.29724,	1.74098,	0.0849257,	0.934183,	0.29724,	0.467091,	0.29724,	0.169851,	1.27389,	1.18896,	0.976645,	1.52866,	0.0849257,	0.509554,	0.0849257,	0.0424628,	0.0424628,	1.74098,	0.721868,	0.0849257,	0.169851,	0.29724,	0.212314,	0.29724,	0.849257,	
