HCM,	0.26455,	16.1817,	4.10053,	3.43915,	2.24868,	0.220459,	0.352734,	0.749559,	1.63139,	0.132275,	0.573192,	0.661376,	2.16049,	0.573192,	1.49912,	0.573192,	0.705467,	0.529101,	0.0881834,	0.220459,	0.308642,	0.176367,	0.705467,	0.26455,	1.54321,	0.308642,	0.837743,	0.749559,	0.573192,	0.970018,	0.0881834,	1.0582,	1.0582,	1.41093,	0.132275,	0.26455,	0.440917,	0.396825,	1.76367,	1.36684,	0.440917,	0.0881834,	0.0440917,	0.396825,	0.176367,	0.749559,	0.132275,	0.705467,	1.54321,	0.26455,	0.0440917,	0.308642,	0.485009,	1.27866,	1.5873,	0.837743,	0.220459,	1.0582,	1.71958,	0.132275,	1.76367,	0.925926,	0.705467,	0.440917,	0.0881834,	0.308642,	0.440917,	0.617284,	1.01411,	1.01411,	0.529101,	1.71958,	0.132275,	0.132275,	1.80776,	0.396825,	2.07231,	0.0881834,	3.52734,	0.573192,	3.13051,	0.749559,	0,	0.749559,	3.61552,	0.485009,	1.89594,	0.0881834,	0.0440917,	0.396825,	0.0440917,	0.749559,	1.76367,	0.485009,	0.0440917,	0.970018,	0.749559,	0.308642,	0.352734,	1.54321,	
HCPEpiC,	0.479721,	14.4788,	3.22721,	2.44222,	2.04972,	0.218055,	0.43611,	0.697776,	1.35194,	0.218055,	0.610554,	0.697776,	2.3986,	0.610554,	1.39555,	0.697776,	1.00305,	0.43611,	0.261666,	0.392499,	0.218055,	0.087222,	0.87222,	0.348888,	1.43916,	0.261666,	0.828609,	1.00305,	0.915831,	1.04666,	0.087222,	1.04666,	1.13389,	1.43916,	0,	0.392499,	0.654165,	0.174444,	1.91888,	1.43916,	0.218055,	0.348888,	0.087222,	0.043611,	0.043611,	0.784998,	0.130833,	0.828609,	2.22416,	0.174444,	0.043611,	0.043611,	0.566943,	1.22111,	1.30833,	1.61361,	0.348888,	1.26472,	1.96249,	0.348888,	2.22416,	0.87222,	0.174444,	0.348888,	0.043611,	0.784998,	0.479721,	0.654165,	0.654165,	0.959442,	0.697776,	1.57,	0.087222,	0.174444,	1.70083,	0.261666,	2.70388,	0,	3.9686,	0.43611,	2.74749,	0.915831,	0.043611,	0.479721,	4.09943,	0.566943,	1.22111,	0.130833,	0.218055,	0.174444,	0.130833,	0.959442,	1.04666,	0.523332,	0.087222,	1.52638,	1.09027,	0.392499,	0.348888,	1.48277,	
HEEpiC,	0.297746,	18.0774,	4.04083,	2.21182,	1.87154,	0.425351,	0.255211,	0.510421,	0.850702,	0.0850702,	0.297746,	1.06338,	3.01999,	0.382816,	1.31859,	0.467886,	0.552956,	0.297746,	0.17014,	0.212675,	0.638026,	0.382816,	1.14845,	0.255211,	1.19098,	0.17014,	0.723097,	0.680561,	0.850702,	0.978307,	0.0850702,	1.53126,	0.808167,	1.40366,	0.212675,	0.340281,	0.297746,	0.382816,	1.36112,	1.06338,	0.510421,	0.255211,	0.0425351,	0.255211,	0.0425351,	0.552956,	0.127605,	1.06338,	1.61633,	0.297746,	0.0425351,	0.425351,	0.340281,	1.14845,	2.04168,	1.14845,	0.255211,	0.765632,	1.48873,	0.297746,	1.91408,	0.935772,	0.467886,	0.467886,	0.0425351,	0.467886,	0.340281,	0.552956,	0.978307,	0.680561,	0.765632,	1.7014,	0.17014,	0.127605,	1.48873,	0.127605,	2.46704,	0.0425351,	4.21097,	0.595491,	2.76478,	1.36112,	0.127605,	0.765632,	3.95576,	0.382816,	1.44619,	0.127605,	0.467886,	0.0425351,	0.127605,	0.850702,	1.27605,	0.382816,	0.0425351,	0.765632,	1.02084,	0.17014,	0.297746,	1.44619,	
HFF,	0.339847,	13.9337,	3.73832,	2.46389,	1.95412,	0.297366,	0.127443,	0.339847,	1.14698,	0.297366,	0.679694,	0.722175,	2.25149,	0.382328,	1.06202,	0.594732,	0.679694,	0.764656,	0.212404,	0.424809,	0.339847,	0.0849618,	0.46729,	0.339847,	1.9966,	0.169924,	1.1045,	0.637213,	0.892099,	0.46729,	0.212404,	1.57179,	1.27443,	1.69924,	0.0424809,	0.509771,	0.594732,	0.46729,	1.14698,	1.48683,	0.339847,	0.552251,	0.127443,	0.169924,	0.169924,	0.722175,	0.339847,	0.97706,	2.42141,	0.127443,	0,	0.339847,	0.552251,	1.1045,	1.52931,	0.892099,	0.382328,	1.01954,	2.03908,	0.212404,	2.42141,	1.52931,	0.46729,	0.297366,	0.127443,	0.552251,	0.764656,	0.679694,	0.892099,	1.14698,	0.552251,	1.40187,	0,	0.297366,	0.934579,	0.254885,	2.12404,	0,	3.69584,	0.637213,	3.48343,	1.44435,	0.212404,	0.46729,	3.82328,	0.382328,	1.40187,	0.0849618,	0.254885,	0.339847,	0.127443,	1.52931,	1.14698,	0.339847,	0.0849618,	1.23195,	0.679694,	0.382328,	0.212404,	1.65675,	
HIPEpiC,	0.428633,	16.5024,	3.64338,	2.82898,	2.27175,	0.171453,	0.514359,	0.771539,	1.45735,	0.171453,	0.342906,	0.600086,	2.31462,	0.471496,	1.84312,	0.471496,	0.771539,	0.685812,	0.214316,	0.300043,	0.471496,	0.342906,	0.557222,	0.385769,	1.20017,	0.214316,	0.857265,	0.814402,	1.15731,	1.02872,	0.12859,	1.15731,	1.07158,	1.20017,	0.214316,	0.214316,	0.685812,	0.385769,	1.11444,	1.2859,	0.342906,	0.25718,	0.12859,	0.171453,	0.12859,	0.814402,	0.0428633,	0.857265,	1.41449,	0.300043,	0.0428633,	0.300043,	0.25718,	1.11444,	1.80026,	0.942992,	0.300043,	1.11444,	1.54308,	0.214316,	1.92885,	0.685812,	0.342906,	0.25718,	0.12859,	0.428633,	0.471496,	0.814402,	1.07158,	0.985855,	0.728676,	1.71453,	0.214316,	0.12859,	1.50021,	0.342906,	2.44321,	0.12859,	3.98628,	0.471496,	3.00043,	0.642949,	0.0857265,	0.942992,	3.77197,	0.814402,	1.80026,	0.0428633,	0.25718,	0.171453,	0.0428633,	0.600086,	0.942992,	0.557222,	0.12859,	1.02872,	0.642949,	0.342906,	0.300043,	1.75739,	
HMF,	0.305543,	16.543,	4.05936,	3.09908,	1.61502,	0.436491,	0.261894,	1.04758,	1.48407,	0.261894,	0.305543,	0.523789,	2.4007,	0.349192,	2.09516,	0.654736,	0.654736,	0.436491,	0.261894,	0.305543,	0.48014,	0.261894,	0.785683,	0.261894,	1.52772,	0.218245,	0.654736,	0.785683,	0.523789,	0.742034,	0.0436491,	1.87691,	0.829332,	1.48407,	0.174596,	0.305543,	0.742034,	0.392842,	1.39677,	1.61502,	0.829332,	0.436491,	0,	0.218245,	0.0872981,	0.611087,	0,	1.17852,	2.18245,	0.218245,	0.0436491,	0.130947,	0.392842,	1.78961,	2.44435,	0.960279,	0.392842,	1.00393,	1.13488,	0.392842,	1.57137,	0.742034,	0.261894,	0.436491,	0.0436491,	0.785683,	0.392842,	0.567438,	1.09123,	0.48014,	0.48014,	1.30947,	0.130947,	0.174596,	1.96421,	0.305543,	2.09516,	0.0436491,	3.01179,	0.48014,	2.74989,	0.785683,	0.218245,	0.611087,	3.49193,	0.523789,	1.48407,	0.0872981,	0.174596,	0.261894,	0.0872981,	1.17852,	1.70231,	0.436491,	0.0872981,	0.698385,	0.48014,	0.48014,	0.349192,	1.09123,	
HMVEC-dBl-Ad,	0.186567,	19.9627,	2.93843,	2.37873,	1.6791,	0.326493,	0.139925,	0.699627,	0.839552,	0,	0.559702,	1.53918,	2.75187,	0.186567,	0.979478,	0.652985,	0.932836,	0.373134,	0.326493,	0.233209,	0.326493,	0.139925,	0.699627,	0.606343,	1.21269,	0.373134,	0.559702,	0.466418,	0.559702,	0.79291,	0.0932836,	1.30597,	0.652985,	1.63246,	0.233209,	0.373134,	0.186567,	0.746269,	1.49254,	1.35261,	0.373134,	0.51306,	0.139925,	0.233209,	0.139925,	0.51306,	0.233209,	0.79291,	1.35261,	0.279851,	0.139925,	0.279851,	0.419776,	1.21269,	2.09888,	1.30597,	0.559702,	0.559702,	1.21269,	0.233209,	1.49254,	0.419776,	0.373134,	0.279851,	0.0932836,	0.279851,	0.186567,	0.746269,	1.72575,	0.79291,	0.79291,	2.19216,	0.233209,	0.233209,	2.33209,	0.559702,	2.65858,	0.0466418,	3.31157,	0.559702,	2.47201,	0.932836,	0.186567,	0.79291,	3.31157,	0.559702,	1.1194,	0.139925,	0.233209,	0.373134,	0.0466418,	0.559702,	0.979478,	0.606343,	0.0466418,	0.79291,	0.699627,	0.233209,	0.559702,	1.95896,	
HPAF,	0.132802,	17.3085,	3.76273,	2.56751,	1.72643,	0.17707,	0.265604,	0.752545,	1.15095,	0.221337,	0.309872,	0.708278,	2.74458,	0.486941,	1.68216,	0.84108,	0.575476,	0.531209,	0.664011,	0.309872,	0.354139,	0.221337,	0.664011,	0.531209,	1.23949,	0.354139,	0.619743,	0.929615,	0.575476,	0.752545,	0.0885348,	1.50509,	1.59363,	1.41656,	0,	0.221337,	0.398406,	0.0885348,	1.37229,	1.32802,	0.619743,	0.265604,	0.0885348,	0.17707,	0.0885348,	0.84108,	0.221337,	0.796813,	2.12483,	0.309872,	0,	0.354139,	0.398406,	1.41656,	1.32802,	1.9035,	0.354139,	0.442674,	1.28375,	0.309872,	1.81496,	0.664011,	0.486941,	0.486941,	0.0885348,	0.752545,	0.221337,	0.885347,	1.72643,	0.531209,	0.619743,	1.72643,	0.0885348,	0.0885348,	1.85923,	0.309872,	2.70031,	0,	3.45286,	0.309872,	2.70031,	1.01815,	0.0442674,	0.664011,	3.40859,	0.531209,	1.41656,	0.0442674,	0.265604,	0.354139,	0.0885348,	0.752545,	1.32802,	0.486941,	0.0442674,	0.929615,	0.708278,	0.309872,	0.354139,	1.23949,	
HPdLF,	0.31489,	15.4296,	5.12821,	2.20423,	2.47413,	0.269906,	0.269906,	0.899685,	0.989654,	0.0899685,	0.584795,	0.764732,	3.19388,	0.269906,	1.57445,	0.584795,	0.404858,	0.494827,	0.134953,	0.449843,	0.404858,	0.494827,	0.674764,	0.449843,	0.989654,	0.224921,	0.449843,	0.944669,	0.764732,	0.854701,	0,	0.944669,	1.25956,	1.25956,	0.134953,	0.269906,	0.359874,	0.31489,	1.84435,	1.4395,	0.539811,	0.0899685,	0.0899685,	0.134953,	0.0449843,	0.539811,	0.31489,	1.25956,	2.24921,	0.179937,	0,	0,	0.494827,	1.03464,	1.57445,	1.16959,	0.269906,	1.12461,	1.34953,	0.134953,	1.52946,	0.674764,	0.269906,	0.269906,	0.134953,	0.854701,	0.359874,	0.899685,	1.4395,	1.07962,	0.674764,	1.39451,	0,	0.224921,	1.25956,	0.404858,	2.47413,	0,	4.58839,	0.494827,	3.05893,	0.944669,	0.134953,	0.539811,	3.32883,	0.674764,	1.12461,	0.134953,	0.269906,	0.31489,	0.0449843,	0.854701,	1.25956,	0.404858,	0,	0.764732,	1.21457,	0.224921,	0.539811,	1.93432,	
HepG2,	0.433839,	24.4035,	2.06074,	1.84382,	1.0846,	1.35575,	0.27115,	1.03037,	0.37961,	0.433839,	0.16269,	1.03037,	1.89805,	0.542299,	0.921909,	1.13883,	0.813449,	0.0542299,	0.32538,	0.542299,	1.03037,	0.488069,	0.32538,	2.76573,	0.0542299,	0.10846,	0.21692,	0.37961,	0.27115,	0.27115,	0.813449,	1.51844,	0.488069,	1.30152,	0.976139,	0.650759,	1.40998,	2.92842,	0.27115,	1.0846,	0.21692,	1.13883,	0.21692,	0.596529,	0.37961,	0.16269,	0.21692,	0.32538,	1.46421,	1.03037,	0.32538,	0.16269,	0.27115,	1.46421,	1.0846,	1.13883,	0.0542299,	0.16269,	0.21692,	1.46421,	0.433839,	0.650759,	1.46421,	0.433839,	0.32538,	0.27115,	0.37961,	1.89805,	2.49458,	0,	0.21692,	2.7115,	0.813449,	0.37961,	1.6269,	0.27115,	2.38612,	0.27115,	1.57267,	0.10846,	0.433839,	0.37961,	0.0542299,	0.488069,	0.596529,	1.03037,	2.27766,	0.0542299,	0.759219,	0.27115,	0.21692,	0.813449,	0.596529,	0.27115,	0.0542299,	0.10846,	0.27115,	0.32538,	0.976139,	1.13883,	
NHDF-neo,	0.129758,	14.3166,	4.23875,	2.94118,	2.16263,	0.129758,	0.562284,	0.519031,	1.08131,	0.0432526,	0.692042,	0.99481,	2.29239,	0.432526,	1.38408,	0.605536,	0.389273,	0.432526,	0.129758,	0.216263,	0.17301,	0.0865052,	0.908304,	0.259516,	1.38408,	0.216263,	0.865052,	1.12457,	0.692042,	0.692042,	0.0432526,	1.51384,	1.21107,	1.77336,	0.259516,	0.0865052,	0.216263,	0.432526,	1.38408,	1.60035,	0.346021,	0.216263,	0.17301,	0.129758,	0.0432526,	0.865052,	0.17301,	0.735294,	1.6436,	0.346021,	0.0432526,	0.259516,	0.475779,	1.6436,	1.08131,	1.16782,	0.17301,	0.951557,	1.42734,	0.0865052,	2.16263,	1.16782,	0.735294,	0.346021,	0.0865052,	0.432526,	0.432526,	0.778547,	1.03806,	1.08131,	0.519031,	1.85986,	0.0432526,	0.259516,	1.77336,	0.302768,	2.50865,	0.0432526,	3.93599,	0.519031,	3.3737,	0.865052,	0.129758,	0.648789,	3.80623,	0.648789,	1.55709,	0.17301,	0.259516,	0.17301,	0.0432526,	0.99481,	1.77336,	0.259516,	0.0865052,	1.08131,	1.08131,	0.432526,	0.346021,	1.6436,	
