cell ,	0,	1,	2,	3,	4,	5,	6,	7,	8,	9,	10,	11,	12,	13,	14,	15,	16,	17,	18,	19,	20,	21,	22,	23,	24,	25,	26,	27,	28,	29,	30,	31,	32,	33,	34,	35,	36,	37,	38,	39,	40,	41,	42,	43,	44,	45,	46,	47,	48,	49,	50,	51,	52,	53,	54,	55,	56,	57,	58,	59,	60,	61,	62,	63,	64,	65,	66,	67,	68,	69,	70,	71,	72,	73,	74,	75,	76,	77,	78,	79,	80,	81,	82,	83,	84,	85,	86,	87,	88,	89,	90,	91,	92,	93,	94,	95,	96,	97,	98,	99,	
HCM,	0.148017,	12.7886,	1.33215,	0.888099,	1.45056,	1.56898,	0.325636,	0.769686,	0.35524,	0.0592066,	0.562463,	0.828893,	0.71048,	3.52279,	0.35524,	0.35524,	1.30255,	0.26643,	0.503256,	0.236827,	1.06572,	1.45056,	0.325636,	0.917703,	0.562463,	0.414446,	0.503256,	0.651273,	0.53286,	0.0296033,	0.592066,	3.87803,	0.26643,	1.24334,	0.592066,	1.15453,	1.18413,	1.15453,	1.06572,	0.947306,	1.36175,	0.592066,	0.680876,	1.48017,	0.0592066,	0.17762,	1.00651,	0.35524,	4.58851,	0.62167,	0.473653,	0.236827,	0.236827,	1.33215,	0.858496,	0.53286,	0.35524,	0.384843,	0.207223,	1.27294,	0.44405,	0.858496,	0.53286,	0.562463,	0.651273,	0.53286,	0,	0.592066,	9.76909,	0.148017,	0.296033,	2.04263,	0.44405,	0.26643,	2.39787,	0.651273,	1.83541,	0.384843,	1.7762,	0.414446,	1.65779,	0.296033,	0.0296033,	0.44405,	0.44405,	0.44405,	2.36827,	0.35524,	0.62167,	0.148017,	0.08881,	0.0592066,	0.296033,	0.207223,	0.473653,	0.118413,	0.325636,	0.325636,	0.62167,	2.39787,	
HCPEpiC,	0.263775,	13.0422,	1.4068,	0.674091,	1.14302,	1.7585,	0.381008,	0.644783,	0.586166,	0.087925,	0.556858,	0.674091,	0.674091,	3.63423,	0.381008,	0.674091,	1.37749,	0.322392,	0.498242,	0.381008,	1.87573,	1.34818,	0.087925,	0.967175,	0.498242,	0.263775,	0.762016,	0.410317,	0.381008,	0.087925,	0.381008,	4.19109,	0.234467,	1.23095,	0.732708,	1.08441,	1.37749,	1.43611,	0.644783,	0.674091,	1.14302,	0.556858,	0.732708,	1.61196,	0,	0.117233,	0.996483,	0.17585,	4.66002,	1.08441,	0.7034,	0.17585,	0.293083,	1.0551,	0.849941,	0.849941,	0.234467,	0.293083,	0.117233,	0.967175,	0.205158,	0.498242,	0.234467,	0.3517,	0.908558,	0.3517,	0.0293083,	0.762016,	9.67175,	0.117233,	0.293083,	1.90504,	0.17585,	0.205158,	2.28605,	0.615475,	1.72919,	0.146542,	1.84642,	0.908558,	2.1102,	0.52755,	0.0586166,	0.293083,	0.791325,	0.586166,	2.34467,	0.322392,	0.439625,	0.205158,	0.0293083,	0.0586166,	0.146542,	0.263775,	0.498242,	0,	0.381008,	0.556858,	0.556858,	2.13951,	
HEEpiC,	0,	14.3891,	1.5634,	0.75275,	1.5055,	1.24493,	0.636943,	0.926462,	0.463231,	0.0579039,	0.694847,	0.868558,	0.926462,	2.69253,	0.260567,	0.550087,	1.24493,	0.376375,	0.579039,	0.260567,	1.21598,	1.27389,	0.347423,	1.30284,	0.636943,	0.318471,	0.492183,	0.376375,	0.434279,	0.115808,	0.260567,	3.44528,	0.202664,	1.30284,	0.636943,	1.01332,	1.04227,	2.2293,	0.89751,	0.984366,	0.839606,	0.636943,	0.463231,	1.10017,	0.0579039,	0.115808,	1.07122,	0.260567,	3.7348,	0.665895,	0.463231,	0.173712,	0.289519,	1.41865,	0.868558,	0.839606,	0.260567,	0.231616,	0.318471,	0.89751,	0.231616,	0.607991,	0.289519,	0.492183,	0.868558,	0.492183,	0.0868558,	0.550087,	9.32253,	0.0579039,	0.173712,	2.1714,	0.260567,	0.347423,	3.30052,	0.347423,	2.2293,	0.0868558,	1.62131,	0.434279,	1.91083,	0.405327,	0.0289519,	0.260567,	0.521135,	0.607991,	3.27157,	0.260567,	0.579039,	0.115808,	0.0868558,	0.0868558,	0.260567,	0.347423,	0.492183,	0.0289519,	0.492183,	0.347423,	0.521135,	2.1714,	
HFF,	0.230614,	11.5884,	1.70078,	0.922456,	1.15307,	1.41251,	0.288267,	1.32603,	0.605362,	0.0864803,	0.634189,	0.835976,	1.26838,	1.98905,	0.403575,	0.374748,	0.778322,	0.547708,	0.835976,	0.317094,	1.03776,	1.93139,	0.663015,	0.835976,	0.922456,	0.490055,	0.864803,	0.317094,	0.547708,	0.317094,	0.374748,	3.51686,	0.288267,	1.15307,	0.576535,	1.75843,	1.21072,	2.01787,	1.00894,	0.864803,	1.35486,	0.547708,	0.663015,	1.00894,	0.0864803,	0.230614,	0.864803,	0.461228,	2.70971,	0.720669,	0.807149,	0.259441,	0.403575,	1.06659,	0.807149,	1.21072,	0.345921,	0.403575,	0.432401,	0.778322,	0.461228,	0.663015,	0.490055,	0.663015,	1.23955,	0.807149,	0.259441,	0.605362,	6.65898,	0.144134,	0.317094,	1.93139,	0.605362,	0.317094,	2.76737,	0.317094,	2.76737,	0.288267,	1.93139,	0.490055,	1.78726,	0.547708,	0.144134,	0.547708,	0.807149,	0.490055,	2.10435,	0.490055,	0.605362,	0.0864803,	0.0576535,	0.144134,	0.259441,	0.634189,	0.461228,	0,	0.432401,	0.691842,	0.778322,	2.0467,	
HIPEpiC,	0.171478,	12.6036,	1.5433,	1.08602,	1.80051,	1.82909,	0.314376,	1.08602,	0.400114,	0.0857388,	0.314376,	0.68591,	0.857388,	3.31523,	0.314376,	0.428694,	1.20034,	0.457274,	0.657331,	0.228637,	1.31466,	1.37182,	0.371535,	0.943127,	0.457274,	0.428694,	0.857388,	0.514433,	0.400114,	0.0571592,	0.428694,	3.80109,	0.228637,	0.771649,	0.514433,	1.1146,	1.08602,	1.42898,	1.2575,	0.68591,	1.1146,	0.543012,	0.314376,	1.31466,	0.0285796,	0.114318,	0.943127,	0.257216,	4.14404,	1.00029,	0.571592,	0.257216,	0.285796,	1.05744,	1.08602,	0.828808,	0.342955,	0.257216,	0.142898,	0.971706,	0.200057,	0.657331,	0.171478,	0.371535,	0.914547,	0.485853,	0.0857388,	0.600171,	9.57416,	0.171478,	0.371535,	2.40069,	0.342955,	0.342955,	2.88654,	0.314376,	1.85767,	0.0571592,	1.37182,	0.428694,	1.88625,	0.514433,	0.0571592,	0.342955,	0.828808,	0.543012,	3.05802,	0.228637,	0.71449,	0.0285796,	0.142898,	0.0857388,	0.228637,	0.257216,	0.457274,	0.0571592,	0.342955,	0.371535,	0.71449,	2.54358,	
HMF,	0.117268,	11.3163,	1.46585,	0.820874,	1.46585,	1.17268,	0.293169,	0.586338,	0.469071,	0.0586338,	0.732923,	0.703606,	0.586338,	3.16623,	0.439754,	0.469071,	1.02609,	0.322486,	0.38112,	0.38112,	1.96423,	1.49516,	0.234535,	1.9056,	0.557021,	0.351803,	0.76224,	0.879508,	0.351803,	0.0293169,	0.263852,	3.43008,	0.175901,	0.820874,	1.46585,	0.850191,	1.14336,	1.81765,	0.791557,	0.879508,	1.17268,	0.38112,	0.879508,	1.96423,	0.0586338,	0.322486,	0.967458,	0.117268,	4.98388,	0.76224,	0.557021,	0.205218,	0.117268,	0.557021,	0.557021,	0.879508,	0.0879507,	0.293169,	0.146585,	1.08473,	0.322486,	0.527704,	0.586338,	0.322486,	0.938141,	0.322486,	0.0293169,	0.410437,	10.085,	0.0586338,	0.293169,	1.67106,	0.205218,	0.439754,	2.63852,	0.322486,	1.43653,	0.117268,	2.11082,	0.439754,	2.19877,	0.820874,	0.0586338,	0.146585,	0.586338,	0.498388,	2.63852,	0.293169,	0.820874,	0.0586338,	0,	0.117268,	0.469071,	0.0879507,	0.527704,	0.0293169,	0.351803,	0.469071,	1.26063,	3.04896,	
HMVEC-dBl-Ad,	0.159236,	17.3567,	1.56051,	0.541401,	1.87898,	1.56051,	0.44586,	0.605096,	0.573248,	0,	0.477707,	0.987261,	0.923567,	3.08917,	0.127389,	0.700637,	1.05096,	0.254777,	0.509554,	0.286624,	1.21019,	1.11465,	0.0955414,	1.17834,	0.477707,	0.254777,	0.350318,	0.66879,	0.44586,	0.159236,	0.159236,	2.70701,	0.0955414,	1.46497,	0.828025,	1.11465,	1.17834,	2.10191,	0.89172,	0.987261,	0.796178,	0.318471,	0.636943,	1.56051,	0,	0,	0.828025,	0.159236,	5.22293,	0.859873,	0.44586,	0.159236,	0.127389,	1.40127,	0.605096,	0.541401,	0.254777,	0.286624,	0.159236,	0.89172,	0.159236,	0.22293,	0.254777,	0.350318,	0.955414,	0.350318,	0.0636943,	0.700637,	9.3949,	0.127389,	0.254777,	1.78344,	0.0636943,	0.22293,	2.96178,	0.44586,	1.81529,	0.0636943,	1.94268,	0.382166,	1.6879,	0.573248,	0.0318471,	0.191083,	0.509554,	0.350318,	3.18471,	0.127389,	0.509554,	0.0636943,	0.0636943,	0.0636943,	0.159236,	0.0955414,	0.414013,	0.0636943,	0.159236,	0.350318,	0.382166,	2.67516,	
HPAF,	0.146113,	12.6534,	1.31502,	0.75979,	1.78258,	1.72414,	0.175336,	0.613676,	0.409117,	0.0292227,	0.409117,	0.672122,	0.935126,	3.71128,	0.233781,	0.467563,	1.08124,	0.321449,	0.555231,	0.43834,	1.87025,	1.34424,	0.146113,	1.31502,	0.555231,	0.321449,	0.613676,	0.613676,	0.379895,	0.116891,	0.292227,	3.7405,	0.146113,	1.46113,	0.905903,	0.75979,	0.993571,	1.51958,	0.905903,	0.584454,	1.2858,	0.672122,	0.672122,	1.69492,	0.0292227,	0.204559,	1.05202,	0.263004,	4.14962,	1.05202,	0.350672,	0.263004,	0.204559,	1.19813,	0.964348,	1.13968,	0.204559,	0.350672,	0.263004,	0.87668,	0.204559,	0.350672,	0.350672,	0.467563,	1.11046,	0.263004,	0,	0.818235,	10.1403,	0.087668,	0.146113,	2.10403,	0.175336,	0.204559,	2.33781,	0.409117,	1.89947,	0.146113,	1.25658,	0.409117,	1.66569,	0.555231,	0.0292227,	0.350672,	0.701344,	0.467563,	3.82817,	0.175336,	0.526008,	0.146113,	0.0584454,	0.146113,	0.116891,	0.263004,	0.409117,	0,	0.379895,	0.467563,	0.584454,	2.33781,	
HPF,	0.143926,	14.4214,	1.41048,	0.719632,	1.78469,	1.7559,	0.604491,	0.748417,	0.54692,	0,	0.54692,	0.921128,	1.00748,	3.31031,	0.316638,	0.489349,	1.20898,	0.230282,	0.489349,	0.460564,	1.09384,	1.41048,	0.345423,	0.921128,	0.518135,	0.316638,	0.805987,	0.345423,	0.259067,	0.201497,	0.287853,	3.77087,	0.172712,	0.921128,	0.690846,	1.00748,	1.06505,	1.38169,	0.892343,	0.690846,	1.32412,	0.748417,	0.431779,	1.32412,	0.0575705,	0.172712,	0.892343,	0.115141,	4.05872,	0.978699,	0.460564,	0.172712,	0.287853,	1.38169,	0.892343,	0.892343,	0.230282,	0.316638,	0.143926,	0.863558,	0.345423,	0.633276,	0.345423,	0.431779,	0.777202,	0.575705,	0,	0.892343,	9.15371,	0.143926,	0.259067,	2.10132,	0.259067,	0.345423,	2.99367,	0.54692,	1.66955,	0.0287853,	1.5544,	0.489349,	1.89983,	0.604491,	0.0575705,	0.172712,	0.54692,	0.54692,	3.13759,	0.0863558,	0.54692,	0.115141,	0.0575705,	0.0575705,	0.345423,	0.259067,	0.287853,	0,	0.54692,	0.259067,	0.402994,	2.56189,	
HPdLF,	0.176574,	14.0671,	1.26545,	0.94173,	1.44202,	1.50088,	0.500294,	0.706298,	0.32372,	0.0294291,	0.412007,	0.500294,	0.824014,	3.53149,	0.147145,	0.559152,	1.17716,	0.176574,	0.264862,	0.412007,	1.79517,	1.8246,	0.32372,	1.23602,	0.618011,	0.470865,	0.588582,	0.588582,	0.32372,	0.117716,	0.353149,	4.06121,	0.176574,	0.824014,	0.882872,	0.912301,	0.94173,	1.00059,	1.08888,	0.588582,	1.23602,	0.500294,	0.824014,	1.58917,	0.0588581,	0.176574,	0.94173,	0.0588581,	4.09064,	0.912301,	0.353149,	0.147145,	0.206004,	0.97116,	0.94173,	0.735727,	0.206004,	0.618011,	0.0588581,	1.00059,	0.235433,	0.559152,	0.412007,	0.588582,	1.00059,	0.235433,	0.0294291,	0.706298,	10.2119,	0.0882872,	0.264862,	2.23661,	0.206004,	0.147145,	2.17775,	0.470865,	1.32431,	0.117716,	1.97175,	0.412007,	1.73632,	0.470865,	0.0588581,	0.235433,	0.470865,	0.529723,	3.38434,	0.294291,	0.588582,	0.0882872,	0.0882872,	0.176574,	0.353149,	0.294291,	0.32372,	0,	0.441436,	0.500294,	0.588582,	2.67805,	
HepG2,	0.437477,	29.4568,	1.78637,	1.23952,	2.04156,	0.619759,	1.82282,	1.13015,	0.109369,	0.0729129,	0.255195,	1.13015,	2.88006,	0.437477,	0.473934,	0.911411,	0.109369,	0.109369,	0.437477,	0.291651,	0.583303,	0.729129,	0.218739,	1.27598,	0.145826,	0.255195,	0.218739,	0.692672,	0.145826,	0.546847,	0.328108,	0.874954,	0.291651,	1.93219,	0.583303,	0.473934,	0.328108,	2.40612,	0.145826,	1.4218,	0.838498,	1.93219,	0.109369,	0.583303,	0,	0.0729129,	0.255195,	0.364564,	1.20306,	0.51039,	0.145826,	0,	1.71345,	1.16661,	1.38534,	1.27598,	0.182282,	0.546847,	0,	0.583303,	0.145826,	0.291651,	0.145826,	0.401021,	0,	0.182282,	0,	1.56763,	1.89573,	0.109369,	0.255195,	1.60408,	0.109369,	0.364564,	9.3693,	0.145826,	2.11447,	0.0364564,	2.2603,	0.182282,	0.364564,	0.182282,	0.0364564,	0.328108,	0.401021,	0.911411,	0.874954,	0,	0.692672,	0.218739,	0.0729129,	0.0364564,	0.437477,	0.328108,	0.0364564,	0.0364564,	0.145826,	0.145826,	0.255195,	1.09369,	
NHDF-neo,	0.0575043,	13.571,	1.61012,	1.06383,	1.61012,	1.78263,	0.603795,	0.690052,	0.488787,	0.143761,	0.546291,	0.862565,	0.891317,	3.364,	0.517539,	0.201265,	1.26509,	0.345026,	0.431282,	0.287522,	1.12133,	1.58137,	0.287522,	1.20759,	0.460035,	0.546291,	0.603795,	0.40253,	0.460035,	0.115009,	0.345026,	4.08281,	0.143761,	1.23634,	0.718804,	1.03508,	1.09258,	1.43761,	1.00633,	0.977573,	1.15009,	0.460035,	0.488787,	1.09258,	0.0575043,	0.0862565,	0.80506,	0.258769,	4.19781,	0.603795,	0.488787,	0.287522,	0.316274,	1.17884,	0.862565,	1.15009,	0.287522,	0.373778,	0.172513,	0.690052,	0.431282,	0.632547,	0.517539,	0.488787,	1.00633,	0.488787,	0.0287522,	0.776308,	8.99942,	0.115009,	0.201265,	2.18516,	0.316274,	0.287522,	2.55894,	0.6613,	1.69638,	0.287522,	1.49511,	0.431282,	1.52386,	0.632547,	0.115009,	0.431282,	0.862565,	0.690052,	2.73145,	0.172513,	0.718804,	0.115009,	0.0862565,	0.0862565,	0.143761,	0.230017,	0.258769,	0.0575043,	0.345026,	0.431282,	0.460035,	2.09891,	
