HCM,	0.127714,	12.7714,	0.574713,	1.72414,	0.702427,	2.74585,	0.063857,	1.341,	0.319285,	0.893997,	0.255428,	0.446999,	1.40485,	1.08557,	0.766284,	0.191571,	0.383142,	0.63857,	0,	0.383142,	0.510856,	0.127714,	3.44828,	0.383142,	0.702427,	0.063857,	0.255428,	0,	0.127714,	0,	0.191571,	7.40741,	0.702427,	0.574713,	0.063857,	2.17114,	4.40613,	0.127714,	4.78927,	1.02171,	0.574713,	0.830141,	0.255428,	0.191571,	0.063857,	0.127714,	0.319285,	0,	0.063857,	0.127714,	0.127714,	0,	0.191571,	1.53257,	4.27842,	1.59642,	0,	0.63857,	0.446999,	0.574713,	0.766284,	1.02171,	1.08557,	0.319285,	0.702427,	0.830141,	0.255428,	0.766284,	4.72541,	0.383142,	0.319285,	1.02171,	1.46871,	0.063857,	0.766284,	0.63857,	5.74713,	0,	0.510856,	0.191571,	0.766284,	0.255428,	0.127714,	1.02171,	0.127714,	0.255428,	0.830141,	0.063857,	0.191571,	0.063857,	0,	0.191571,	0,	2.55428,	0,	0.063857,	4.46999,	0,	0.446999,	1.14943,	
HCPEpiC,	0.129116,	12.9116,	0.903809,	2.19496,	1.29116,	2.25952,	0,	1.80762,	0.129116,	0.903809,	0.129116,	0.516462,	2.00129,	0.387347,	0.322789,	0.129116,	0.516462,	0.58102,	0,	0.193673,	0.451904,	0,	3.93802,	0.129116,	0.710136,	0.129116,	0.516462,	0.0645578,	0.129116,	0.193673,	0.451904,	6.45578,	0.451904,	0.58102,	0.129116,	2.4532,	3.09877,	0.258231,	4.38993,	1.80762,	0.58102,	1.03292,	0.0645578,	0.193673,	0,	0,	0.129116,	0,	0.645578,	0.193673,	0.322789,	0.0645578,	0.0645578,	1.29116,	4.26081,	1.2266,	0.0645578,	0.451904,	0.258231,	0.710136,	0.839251,	0.774693,	1.16204,	0.258231,	0.903809,	0.258231,	0.258231,	0.903809,	5.74564,	0.193673,	0.322789,	0.516462,	0.774693,	0,	0.774693,	0.451904,	7.35959,	0,	0.58102,	0,	0.58102,	0.193673,	0,	1.09748,	0.258231,	0.645578,	1.16204,	0.129116,	0.258231,	0.0645578,	0.129116,	0.258231,	0,	1.61394,	0,	0.129116,	4.19626,	0.129116,	0.516462,	1.35571,	
HEEpiC,	0.50923,	11.6486,	0.50923,	1.7823,	1.33673,	3.18269,	0.127307,	1.27307,	0.190961,	0.700191,	0.127307,	0.0636537,	1.7823,	0.891152,	0.827498,	0.127307,	0.445576,	1.01846,	0.0636537,	0.445576,	0.381922,	0.0636537,	2.99172,	0.445576,	0.445576,	0.127307,	0.318269,	0.254615,	0.0636537,	0,	0.445576,	7.38383,	0.445576,	0.381922,	0.254615,	1.71865,	3.75557,	0.50923,	4.2648,	1.27307,	0.763845,	1.27307,	0.190961,	0.190961,	0,	0.0636537,	0.381922,	0.127307,	0.445576,	0.127307,	0.0636537,	0.0636537,	0.127307,	1.14577,	5.28326,	1.59134,	0.0636537,	0.381922,	0.254615,	0.954806,	0.50923,	1.20942,	1.59134,	0.318269,	0.891152,	0.827498,	0.190961,	0.954806,	4.64672,	0.318269,	0.318269,	0.763845,	0.763845,	0.0636537,	0.827498,	0.572884,	6.0471,	0.0636537,	0.700191,	0,	0.636537,	0.0636537,	0.127307,	1.52769,	0.700191,	0.445576,	0.954806,	0.0636537,	0.0636537,	0,	0,	0.318269,	0,	2.10057,	0,	0.0636537,	3.62826,	0.127307,	0.445576,	1.08211,	
HFF,	0.127307,	11.2667,	0.954806,	1.84596,	1.27307,	1.97327,	0.127307,	1.27307,	0.254615,	1.27307,	0.190961,	0.381922,	2.4825,	0.572884,	0.445576,	0.190961,	0.445576,	0.700191,	0.0636537,	0.381922,	0.381922,	0,	1.97327,	0.190961,	1.27307,	0.127307,	0.127307,	0.190961,	0.190961,	0.0636537,	0.50923,	5.60153,	0.445576,	0.50923,	0.190961,	1.27307,	3.4373,	0.381922,	5.41057,	1.27307,	0.50923,	0.572884,	0.572884,	0.190961,	0.254615,	0.318269,	0.318269,	0.127307,	0.254615,	0.318269,	0.254615,	0.127307,	0,	1.71865,	4.90134,	1.84596,	0.0636537,	0.381922,	0.127307,	0.445576,	0.954806,	0.954806,	2.16423,	0.572884,	1.52769,	0.700191,	0.190961,	0.700191,	2.80076,	0.700191,	0.700191,	1.08211,	1.40038,	0.0636537,	1.08211,	0.827498,	5.15595,	0,	0.381922,	0.318269,	0.381922,	0.318269,	0.0636537,	1.90961,	0.700191,	0.50923,	1.01846,	0.0636537,	0.254615,	0.254615,	0,	0.445576,	0.0636537,	1.84596,	0.0636537,	0.190961,	3.75557,	0.127307,	0.827498,	1.84596,	
HIPEpiC,	0.192678,	10.4689,	1.2203,	2.31214,	0.899165,	4.23892,	0,	1.15607,	0.449583,	0.963391,	0.128452,	0.385356,	1.86256,	0.449583,	1.09184,	0.642261,	0.706487,	0.385356,	0,	0.0642261,	0.449583,	0.128452,	4.36737,	0.385356,	0.449583,	0.256904,	0.32113,	0.0642261,	0.0642261,	0,	0.642261,	5.71612,	0.642261,	0.770713,	0.128452,	1.60565,	3.40398,	0.256904,	4.30315,	0.899165,	0.513809,	1.41297,	0.770713,	0.0642261,	0,	0.578035,	0.385356,	0.0642261,	0.192678,	0.192678,	0.0642261,	0.0642261,	0.0642261,	1.15607,	2.89017,	1.41297,	0.0642261,	0.449583,	0.0642261,	0.32113,	0.706487,	0.770713,	1.4772,	0.385356,	0.385356,	1.02762,	0,	0.706487,	5.65189,	0.642261,	0.192678,	0.899165,	1.7341,	0.0642261,	0.899165,	0.449583,	7.77135,	0.0642261,	0.513809,	0.0642261,	0.642261,	0.128452,	0,	0.834939,	0.256904,	0.449583,	1.54143,	0.192678,	0.256904,	0.0642261,	0,	0.385356,	0,	2.44059,	0,	0.0642261,	3.46821,	0.0642261,	0.385356,	1.2203,	
HMF,	0.196078,	14.3791,	0.784314,	1.04575,	1.37255,	2.15686,	0.0653595,	1.04575,	0.326797,	0.196078,	0.261438,	0.980392,	1.56863,	1.04575,	0.718954,	0.326797,	0.718954,	1.11111,	0.196078,	0.196078,	0.457516,	0.0653595,	1.76471,	0.392157,	1.17647,	0.326797,	0.457516,	0.130719,	0.130719,	0.261438,	0.130719,	5.94771,	0.261438,	0.588235,	0.130719,	1.37255,	3.52941,	0.457516,	2.54902,	0.915033,	1.24183,	2.15686,	0.326797,	0.653595,	0.130719,	0.261438,	0.588235,	0.0653595,	0.522876,	0.392157,	0.130719,	0.0653595,	0.196078,	1.76471,	4.44444,	2.54902,	0.196078,	0.130719,	0.130719,	0.849673,	0.653595,	1.17647,	1.50327,	0.392157,	0.522876,	0.522876,	0.0653595,	1.24183,	3.26797,	0.130719,	0.653595,	1.37255,	0.849673,	0.130719,	1.76471,	0.522876,	5.81699,	0,	0.849673,	0.130719,	0.653595,	0.196078,	0.261438,	1.37255,	0.522876,	0.588235,	0.915033,	0.0653595,	0.457516,	0.196078,	0,	0.0653595,	0.130719,	2.15686,	0,	0.196078,	2.61438,	0,	0.457516,	1.04575,	
HMVEC-dBl-Ad,	0.324886,	12.0208,	0.974659,	1.81936,	1.16959,	2.46914,	0.0649773,	1.03964,	0.259909,	0.779727,	0.194932,	0.454841,	2.33918,	0.71475,	0.519818,	0.519818,	0.324886,	0.649773,	0.0649773,	0.259909,	0.454841,	0.129955,	2.92398,	0.519818,	0.584795,	0.324886,	0.324886,	0.129955,	0.259909,	0.129955,	0.259909,	6.62768,	0.389864,	0.519818,	0.129955,	1.49448,	3.76868,	0.194932,	4.61339,	1.68941,	0.71475,	0.779727,	0.259909,	0.259909,	0,	0.194932,	0.259909,	0,	0.584795,	0.129955,	0.129955,	0.0649773,	0.129955,	0.909682,	4.54841,	2.14425,	0.0649773,	0.389864,	0.194932,	0.909682,	0.389864,	1.10461,	1.49448,	0.324886,	0.649773,	0.259909,	0.259909,	1.29955,	4.54841,	0.324886,	0.649773,	0.844704,	0.389864,	0.259909,	0.454841,	0.324886,	7.40741,	0,	0.909682,	0.129955,	0.649773,	0.259909,	0,	1.23457,	0.519818,	0.519818,	1.55945,	0,	0.194932,	0.129955,	0.0649773,	0.194932,	0.0649773,	2.14425,	0,	0,	3.63873,	0,	0.194932,	1.49448,	
HPAF,	0.25974,	10.974,	0.584416,	2.20779,	0.584416,	3.44156,	0,	1.42857,	0.0649351,	0.584416,	0.12987,	0.194805,	1.23377,	0.779221,	0.714286,	0.324675,	0.38961,	0.324675,	0,	0.0649351,	0.12987,	0,	5.45455,	0.779221,	0.454545,	0.12987,	0.38961,	0.25974,	0.0649351,	0.25974,	0.0649351,	6.03896,	0.324675,	0.649351,	0.12987,	2.4026,	3.44156,	0.454545,	4.28571,	1.36364,	0.324675,	0.844156,	0.324675,	0.25974,	0,	0.25974,	0.194805,	0,	0.324675,	0.25974,	0.194805,	0,	0,	1.16883,	3.8961,	1.75325,	0,	0.519481,	0.25974,	0.779221,	0.519481,	1.03896,	1.1039,	0.12987,	0.324675,	0.779221,	0.194805,	1.2987,	5.51948,	0.519481,	0.38961,	0.844156,	1.23377,	0.25974,	1.03896,	0.324675,	7.53247,	0.0649351,	1.1039,	0.0649351,	0.844156,	0.12987,	0,	1.2987,	0.519481,	0.519481,	1.1039,	0.194805,	0.38961,	0.12987,	0.12987,	0.194805,	0,	1.88312,	0,	0.194805,	3.50649,	0.0649351,	0.584416,	1.2987,	
HPF,	0.193548,	9.22581,	0.774194,	1.87097,	0.83871,	3.6129,	0.0645161,	1.93548,	0.258065,	0.322581,	0.129032,	0.451613,	1.87097,	0.774194,	1.03226,	0.387097,	0.387097,	0.129032,	0.129032,	0.193548,	0.451613,	0.0645161,	4.3871,	0.451613,	0.580645,	0.129032,	0.451613,	0.0645161,	0.129032,	0.451613,	0,	7.29032,	0.322581,	0.645161,	0.0645161,	1.80645,	2.45161,	0.451613,	4.12903,	0.967742,	0.387097,	1.54839,	0.129032,	0.129032,	0,	0.129032,	0.258065,	0.0645161,	0.580645,	0.322581,	0.129032,	0.0645161,	0,	1.16129,	4.19355,	1.67742,	0.0645161,	0.322581,	0.322581,	0.774194,	0.903226,	0.774194,	1.35484,	0.258065,	0.580645,	0.516129,	0.193548,	1.03226,	6.32258,	0.258065,	0.193548,	1.41935,	0.83871,	0.193548,	0.83871,	0.129032,	9.48387,	0,	0.967742,	0.0645161,	0.387097,	0.129032,	0.0645161,	1.35484,	0.580645,	0.322581,	1.09677,	0.0645161,	0.258065,	0.129032,	0.129032,	0.258065,	0,	2,	0,	0.0645161,	3.03226,	0.193548,	0.580645,	0.903226,	
HPdLF,	0.199336,	12.8239,	1.39535,	1.3289,	0.863787,	3.12292,	0.199336,	2.0598,	0.13289,	0.664452,	0.13289,	0.332226,	1.39535,	0.730897,	0.730897,	0.13289,	0.398671,	0.398671,	0.0664452,	0.199336,	0.531561,	0.0664452,	3.12292,	0.398671,	0.664452,	0.199336,	0.465116,	0.13289,	0.13289,	0,	0.332226,	5.51495,	0.265781,	0.730897,	0,	2.65781,	2.72425,	0.199336,	4.05316,	1.26246,	0.265781,	1.92691,	0.199336,	0.332226,	0.199336,	0.332226,	0.465116,	0,	0.398671,	0.13289,	0.0664452,	0,	0.199336,	1.39535,	4.38538,	1.66113,	0,	0.398671,	0.13289,	0.730897,	0.465116,	0.930233,	1.39535,	0.332226,	0.664452,	0.664452,	0.0664452,	1.26246,	5.18272,	0.199336,	0.531561,	1.39535,	1.19601,	0,	0.598007,	0.199336,	7.90698,	0,	0.996678,	0.13289,	0.730897,	0.265781,	0,	1.3289,	0.0664452,	0.265781,	1.26246,	0,	0.0664452,	0.0664452,	0,	0.265781,	0.0664452,	2.25914,	0,	0.199336,	3.18937,	0.0664452,	0.598007,	1.19601,	
HepG2,	0.133869,	17.4029,	1.20482,	0.937082,	1.07095,	0.200803,	2.40964,	0.401606,	0.133869,	0.133869,	0.0669344,	1.87416,	0.334672,	0.200803,	0.870147,	0.736278,	0.736278,	1.13788,	1.9411,	0.736278,	0.669344,	2.3427,	0,	4.01606,	0.0669344,	0.803213,	0.468541,	1.20482,	0.200803,	0.401606,	0.267738,	0.0669344,	0.200803,	2.00803,	2.81124,	0,	0.200803,	1.47256,	0.0669344,	0.401606,	4.95315,	0.468541,	0,	1.67336,	0.0669344,	0.133869,	0.0669344,	1.13788,	0.334672,	2.3427,	0.736278,	0.133869,	1.40562,	1.9411,	2.74431,	0.736278,	0.334672,	0.0669344,	0,	0.669344,	0,	0.736278,	0,	0.133869,	0.0669344,	0.267738,	0,	1.07095,	0.468541,	0.0669344,	0.0669344,	0.669344,	0.200803,	4.95315,	8.03213,	0.133869,	0.200803,	0.468541,	2.47657,	0.0669344,	0.401606,	0.401606,	0.133869,	0.200803,	0.669344,	0.468541,	0.736278,	0,	1.47256,	0.468541,	0.133869,	0,	0.803213,	0.669344,	1.9411,	0.0669344,	0,	0.267738,	0.200803,	0.60241,	
NHDF-neo,	0.193798,	12.2093,	0.839793,	2.19638,	1.35659,	3.16537,	0.193798,	1.35659,	0.129199,	0.581395,	0.129199,	0.775194,	1.67959,	0.387597,	0.904393,	0.387597,	0.193798,	0.452196,	0,	0.516796,	0.581395,	0.0645995,	4.13437,	0.193798,	0.645995,	0.193798,	0.322997,	0.193798,	0.387597,	0,	0.258398,	6.00775,	0.322997,	0.452196,	0.193798,	2.45478,	2.77778,	0.322997,	3.74677,	0.968992,	0.322997,	0.775194,	0.129199,	0.193798,	0,	0.452196,	0.516796,	0,	0.452196,	0.129199,	0.193798,	0.129199,	0.387597,	1.03359,	3.81137,	1.48579,	0,	0.839793,	0.322997,	0.904393,	0.387597,	0.904393,	1.09819,	0.452196,	0.516796,	0.775194,	0.193798,	0.710594,	5.81395,	0.452196,	0.322997,	0.904393,	1.03359,	0.129199,	0.645995,	0.193798,	8.39793,	0.0645995,	0.452196,	0.129199,	0.645995,	0.193798,	0,	0.839793,	0.710594,	0.322997,	1.09819,	0,	0.322997,	0.129199,	0.0645995,	0.258398,	0,	2.64858,	0,	0.258398,	3.35917,	0.129199,	0.516796,	0.968992,	
